,userid,construction_type,tag,verb,pronoun,preposition,goal,goal_det,goal_noun,theme_type,goal_type,latitude,longitude
50,2262659,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.767787,0.087806
238,529311,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,56.0097152,-3.7227698
239,3691945,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.755840658684356,-1.761001068583866
240,875847,it+nominal,prepositional_dative,send,it,to,the eu,the,eu,pronominal,nominal,52.40443565445794,-4.001616560131069
241,5502146,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,52.486243,-1.890401
242,4800135,it+nominal,prepositional_dative,explain,it,to,the kids,the,kids,pronominal,nominal,51.387323130186175,-0.469800476444833
243,5639483,it+nominal,prepositional_dative,give,it,to,the man,the,man,pronominal,nominal,55.858302128951905,-4.241751039861819
244,3883036,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,52.486243,-1.890401
245,1819152,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,52.51487266574419,-2.009332573787036
246,3266303,it+nominal,prepositional_dative,showed,it,to,his family,his,family,pronominal,nominal,51.3147593,-0.5599501
247,5327929,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,53.58213915974265,-1.783673069405968
248,5327929,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,53.58213915974265,-1.783673069405968
249,5327929,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,53.58213915974265,-1.783673069405968
250,2116698,it+nominal,prepositional_dative,bringing,it,to,the attention,the,attention,pronominal,nominal,51.454513,-2.58791
251,4474025,it+nominal,prepositional_dative,give,it,to,my wife,my,wife,pronominal,nominal,52.2545225,-2.2668382
252,4474025,it+nominal,prepositional_dative,give,it,to,my wife,my,wife,pronominal,nominal,52.388596,-2.2496839
253,2173475,it+nominal,prepositional_dative,give,it,to,a friend,a,friend,pronominal,nominal,52.6308859,1.297355
254,4282333,it+nominal,prepositional_dative,said,it,to,his face,his,face,pronominal,nominal,53.99150279999999,-1.5412015
255,4282333,it+nominal,prepositional_dative,saying,it,to,his face,his,face,pronominal,nominal,53.99150279999999,-1.5412015
256,4294758,it+nominal,prepositional_dative,mentioned,it,to,your team,your,team,pronominal,nominal,50.719164,-1.880769
257,2609387,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,52.6775873,-2.4672611
258,5662913,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,55.864237,-4.251806
259,6257066,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.49700116578065,-3.179799570901813
260,434950,it+nominal,prepositional_dative,tweeting,it,to,the world,the,world,pronominal,nominal,55.864237,-4.251806
261,6086814,it+nominal,prepositional_dative,return,it,to,the club,the,club,pronominal,nominal,50.66471016204847,-4.7450540640882215
262,5852123,it+nominal,prepositional_dative,given,it,to,a friend,a,friend,pronominal,nominal,51.38510847087539,-0.189743263825283
263,4154144,it+nominal,prepositional_dative,give,it,to,your friend,your,friend,pronominal,nominal,51.5073509,-0.12775830000000002
264,4154144,it+nominal,prepositional_dative,give,it,to,your friend,your,friend,pronominal,nominal,51.5073509,-0.12775830000000002
265,3071582,it+nominal,prepositional_dative,said,it,to,your face,your,face,pronominal,nominal,51.52241400000001,-0.7219
266,4998138,it+nominal,prepositional_dative,say,it,to,his face,his,face,pronominal,nominal,53.19734915571409,-2.894882063619811
267,2760583,it+nominal,prepositional_dative,released,it,to,the world,the,world,pronominal,nominal,51.50378618328007,-0.189189593109732
268,1673792,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,53.35490213361106,-6.247621039910087
269,3207474,it+nominal,prepositional_dative,hand,it,to,the mother,the,mother,pronominal,nominal,51.5073509,-0.12775830000000002
270,4519835,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,53.40837140000001,-2.9915726
271,4061947,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,53.07003910000001,-0.80657
272,2563170,it+nominal,prepositional_dative,give,it,to,the club,the,club,pronominal,nominal,53.80778165475586,-2.356369564039607
273,3913912,it+nominal,prepositional_dative,tie,it,to,the car,the,car,pronominal,nominal,54.84254315061389,-1.8630960616762111
274,3003141,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,55.6151146280405,-4.651067538508086
275,3922190,it+nominal,prepositional_dative,give,it,to,my mum,my,mum,pronominal,nominal,53.381129,-1.470085
276,4620098,it+nominal,prepositional_dative,send,it,to,an email,an,email,pronominal,nominal,51.656489,-0.39032
277,6351344,it+nominal,prepositional_dative,described,it,to,my friends,my,friends,pronominal,nominal,51.481581,-3.17909
278,3418754,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,51.39057242919119,-0.3464321312373549
279,3418754,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,51.39057242919119,-0.3464321312373549
280,4478974,it+nominal,prepositional_dative,teach,it,to,the kids,the,kids,pronominal,nominal,53.55263000000001,-1.479726
281,5255995,it+nominal,prepositional_dative,sent,it,to,my father,my,father,pronominal,nominal,54.97825200000001,-1.61778
282,1544530,it+nominal,prepositional_dative,gave,it,to,the dog,the,dog,pronominal,nominal,51.5073509,-0.12775830000000002
283,5540412,it+nominal,prepositional_dative,give,it,to,my mum,my,mum,pronominal,nominal,54.34490761748821,-7.633035026168398
8441,1327761,it+nominal,prepositional_dative,send,it,to,my daughter,my,daughter,pronominal,nominal,50.82253,-0.137163
285,380577,it+nominal,prepositional_dative,give,it,to,the man,the,man,pronominal,nominal,54.595868626946924,-5.928412535622676
286,6054710,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,54.66720162065664,-6.8135095296532775
287,5731659,it+nominal,prepositional_dative,sent,it,to,our children,our,children,pronominal,nominal,52.01727267326661,-1.313829581711961
288,5731659,it+nominal,prepositional_dative,sent,it,to,our children,our,children,pronominal,nominal,52.01727267326661,-1.313829581711961
289,6086308,it+nominal,prepositional_dative,showed,it,to,a friend,a,friend,pronominal,nominal,53.7621669,-9.1198601
290,1680277,it+nominal,prepositional_dative,share,it,to,your friends,your,friends,pronominal,nominal,51.5073509,-0.12775830000000002
291,6352851,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.5742447,0.4856781
292,3330852,it+nominal,prepositional_dative,give,it,to,the children,the,children,pronominal,nominal,53.470314559984544,-2.2327056967396404
293,4678797,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,53.23568710000001,-7.7122229
294,627516,it+nominal,prepositional_dative,bring,it,to,your attention,your,attention,pronominal,nominal,52.772099,-1.206166
8440,5610077,it+nominal,prepositional_dative,showed,it,to,my kids,my,kids,pronominal,nominal,52.9270506672971,-1.267373076885599
296,5723643,it+nominal,prepositional_dative,give,it,to,a friend,a,friend,pronominal,nominal,51.5073509,-0.12775830000000002
297,3425477,it+nominal,prepositional_dative,gave,it,to,my mum,my,mum,pronominal,nominal,52.41191266935471,-1.5186510779627418
298,5636395,it+nominal,prepositional_dative,show,it,to,more people,more,people,pronominal,nominal,52.486243,-1.890401
299,5510268,it+nominal,prepositional_dative,send,it,to,a friend,a,friend,pronominal,nominal,51.401409,-1.3231138999999998
300,1583400,it+nominal,prepositional_dative,sent,it,to,a friend,a,friend,pronominal,nominal,56.33631313461984,-2.8070660467176443
301,3837407,it+nominal,prepositional_dative,gift,it,to,my friend,my,friend,pronominal,nominal,50.758531,-1.5419098999999998
302,6466995,it+nominal,prepositional_dative,links,it,to,the club,the,club,pronominal,nominal,50.3754565,-4.1426565
303,1192807,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
304,1192807,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,52.5647111,-0.2403812
305,2352581,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,51.9196839,-0.6606569999999999
306,3258513,it+nominal,prepositional_dative,announcing,it,to,the world,the,world,pronominal,nominal,53.256111148687886,-3.974819055734137
307,3524886,it+nominal,prepositional_dative,showing,it,to,a car,a,car,pronominal,nominal,51.51501879804426,-0.127292495304893
308,5018682,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,54.97825200000001,-1.61778
309,3959882,it+nominal,prepositional_dative,show,it,to,your dad,your,dad,pronominal,nominal,53.4807593,-2.2426305
310,2109557,it+nominal,prepositional_dative,give,it,to,my mum,my,mum,pronominal,nominal,51.5073509,-0.12775830000000002
311,5687323,it+nominal,prepositional_dative,send,it,to,my friends,my,friends,pronominal,nominal,51.56058668517,0.210589904164524
312,210584,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,50.21277,-5.2947749
313,3979471,it+nominal,prepositional_dative,give,it,to,my friend,my,friend,pronominal,nominal,54.897432,-1.517366
314,3886955,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,51.546926183442935,-0.109181093471064
315,2752891,it+nominal,prepositional_dative,report,it,to,the team,the,team,pronominal,nominal,51.5073509,-0.12775830000000002
316,1334452,it+nominal,prepositional_dative,owe,it,to,your friend,your,friend,pronominal,nominal,52.22045018239496,0.5115784057048179
317,3847976,it+nominal,prepositional_dative,leaving,it,to,the boys,the,boys,pronominal,nominal,51.4089104,-0.21603520000000004
318,297255,it+nominal,prepositional_dative,sent,it,to,his boys,his,boys,pronominal,nominal,51.371154188559046,0.582453900206182
8439,2291834,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.8416168,-0.4344106
320,2299136,it+nominal,prepositional_dative,bring,it,to,the attention,the,attention,pronominal,nominal,53.3727181,-3.073754
321,1889483,it+nominal,prepositional_dative,sticking,it,to,the man,the,man,pronominal,nominal,53.801955659532176,-1.565489569728704
322,1138381,it+nominal,prepositional_dative,say,it,to,your face,your,face,pronominal,nominal,51.5073509,-0.12775830000000002
323,2553053,it+nominal,prepositional_dative,brought,it,to,your attention,your,attention,pronominal,nominal,52.53879316082747,-2.803132067910904
324,4782705,it+nominal,prepositional_dative,send,it,to,your email,your,email,pronominal,nominal,53.22739,-4.129263
325,4782705,it+nominal,prepositional_dative,send,it,to,your email,your,email,pronominal,nominal,53.139551,-4.273911
326,6326729,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5424361831868,-0.15940259311419194
8438,2352450,it+nominal,prepositional_dative,sending,it,to,my mum,my,mum,pronominal,nominal,54.597285,-5.93012
328,4410021,it+nominal,prepositional_dative,give,it,to,her daughter,her,daughter,pronominal,nominal,53.4807593,-2.2426305
329,6065338,it+nominal,prepositional_dative,deliver,it,to,your door,your,door,pronominal,nominal,53.328,-2.229409
330,6065338,it+nominal,prepositional_dative,bring,it,to,your door,your,door,pronominal,nominal,53.328,-2.229409
331,2614433,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,53.4807593,-2.2426305
332,945540,it+nominal,prepositional_dative,bring,it,to,the attention,the,attention,pronominal,nominal,51.2787075,0.5217254
333,1736108,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5073509,-0.12775830000000002
334,1736108,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,51.5465063,-0.1058058
8437,4440462,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.6434193,0.079493
8436,856662,it+nominal,prepositional_dative,give,it,to,my mum,my,mum,pronominal,nominal,55.070859,-3.60512
337,2121110,it+nominal,prepositional_dative,sent,it,to,a friend,a,friend,pronominal,nominal,50.719164,-1.880769
338,2121110,it+nominal,prepositional_dative,sent,it,to,a friend,a,friend,pronominal,nominal,50.7531235,-1.6550806
339,2286692,it+nominal,prepositional_dative,brought,it,to,my attention,my,attention,pronominal,nominal,55.953252,-3.188267
340,1385269,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.791665,-1.848581
341,2492264,it+nominal,prepositional_dative,bringing,it,to,your attention,your,attention,pronominal,nominal,53.279812,-2.897404
49,2262659,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,51.767787,0.087806
48,771442,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,54.07416600000001,-2.864968
344,5525125,it+nominal,prepositional_dative,say,it,to,my face,my,face,pronominal,nominal,53.383164163093134,-1.449611572954178
345,4482898,it+nominal,prepositional_dative,playing,it,to,your friends,your,friends,pronominal,nominal,51.5073509,-0.12775830000000002
346,4482898,it+nominal,prepositional_dative,playing,it,to,your friends,your,friends,pronominal,nominal,51.5073509,-0.12775830000000002
347,3629678,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,50.8226288,-0.137047
348,3629678,it+nominal,prepositional_dative,stick,it,to,the man,the,man,pronominal,nominal,50.8226288,-0.137047
349,2448026,it+nominal,prepositional_dative,said,it,to,her family,her,family,pronominal,nominal,53.3900441,-2.5969501
350,3826839,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,52.23885367426037,-0.88295058366099
351,5820629,it+nominal,prepositional_dative,sent,it,to,my family,my,family,pronominal,nominal,51.5073509,-0.12775830000000002
352,4517601,it+nominal,prepositional_dative,bringing,it,to,my attention,my,attention,pronominal,nominal,53.72852365453335,-2.483750063580392
353,1782869,it+nominal,prepositional_dative,showing,it,to,the kids,the,kids,pronominal,nominal,51.58790118320384,-0.102161593288369
354,3371312,it+nominal,prepositional_dative,bringing,it,to,our attention,our,attention,pronominal,nominal,51.8642112,-2.2380335
355,3220968,it+nominal,prepositional_dative,sell,it,to,my daughter,my,daughter,pronominal,nominal,51.11949018232871,-0.812519090568313
356,1695302,it+nominal,prepositional_dative,bringing,it,to,the attention,the,attention,pronominal,nominal,55.864237,-4.251806
357,1741628,it+nominal,prepositional_dative,say,it,to,her face,her,face,pronominal,nominal,51.460380790889204,-0.12920655680054802
358,4868054,it+nominal,prepositional_dative,recommending,it,to,your friends,your,friends,pronominal,nominal,51.5073509,-0.12775830000000002
359,615732,it+nominal,prepositional_dative,give,it,to,our girl,our,girl,pronominal,nominal,50.719164,-1.880769
360,4537335,it+nominal,prepositional_dative,sent,it,to,my mum,my,mum,pronominal,nominal,51.51879230071893,-0.21366318509805896
361,1610746,it+nominal,prepositional_dative,said,it,to,my face,my,face,pronominal,nominal,51.5424361831868,-0.15940259311419194
362,4179874,it+nominal,prepositional_dative,show,it,to,my mother,my,mother,pronominal,nominal,52.4937331652052,-2.124441573066996
363,4179874,it+nominal,prepositional_dative,upload,it,to,my friends,my,friends,pronominal,nominal,52.4937331652052,-2.124441573066996
364,3907643,it+nominal,prepositional_dative,revealed,it,to,a friend,a,friend,pronominal,nominal,51.5073509,-0.12775830000000002
365,3781180,it+nominal,prepositional_dative,mention,it,to,my wife,my,wife,pronominal,nominal,55.086136,-1.5808
