index,userid,negation,participial_form,verb_stem,variant,latitude,longitude
2442,2934322,affirmative,sitting,sit,present participle,54.90686899999999,-1.383801
2443,2934322,affirmative,sitting,sit,present participle,54.90686899999999,-1.383801
2444,6548094,affirmative,sat,sit,past participle,53.58069765663185,-2.304757565680267
2445,1244412,affirmative,sitting,sit,present participle,51.37964917145402,-2.366932577486203
2446,506814,affirmative,stood,stand,past participle,51.51265215354372,-0.132436383491236
2447,4888052,negative,standing,stand,present participle,50.8197675,-1.0879769
2448,2315016,affirmative,sitting,sit,present participle,51.56041659944338,0.172229799529819
2449,5796665,affirmative,sitting,sit,present participle,51.5073509,-0.12775830000000002
2450,4979556,affirmative,sitting,sit,present participle,52.9225301,-1.4746186
2451,6523889,affirmative,sitting,sit,present participle,54.90686899999999,-1.383801
2452,5191885,affirmative,sat,sit,past participle,51.481581,-3.17909
2453,5191885,affirmative,sat,sit,past participle,51.481581,-3.17909
2454,163681,affirmative,sat,sit,past participle,53.748575,-2.487529
2455,163681,affirmative,sat,sit,past participle,53.748575,-2.487529
2456,958229,affirmative,sat,sit,past participle,53.64579200000001,-1.7850351000000002
2457,5207086,affirmative,sitting,sit,present participle,55.1325802,-6.664610300000001
2458,1388653,affirmative,standing,stand,present participle,52.6308859,1.297355
2459,1388653,affirmative,standing,stand,present participle,52.6139686,0.8864021000000001
2460,1388653,affirmative,sitting,sit,present participle,52.6308859,1.297355
2461,1388653,affirmative,sitting,sit,present participle,52.6139686,0.8864021000000001
2462,5439046,affirmative,stood,stand,past participle,52.486243,-1.890401
2463,878151,affirmative,sat,sit,past participle,53.67919716071275,-1.508544570839583
2464,4900833,affirmative,sat,sit,past participle,53.56496315859563,-1.995513067980325
2465,6286369,affirmative,sat,sit,past participle,51.2111975,-1.4919233
2466,353124,affirmative,sitting,sit,present participle,53.381129,-1.470085
2467,4563542,affirmative,stood,stand,past participle,50.7487635,-2.3444786
2468,4563542,affirmative,stood,stand,past participle,50.7335769,-2.758301
2469,5767271,affirmative,stood,stand,past participle,53.4807593,-2.2426305
2470,4157812,affirmative,sat,sit,past participle,52.19173,-1.708298
2471,3956410,affirmative,sitting,sit,present participle,55.78320920000001,-3.9810968
2472,3209995,affirmative,sitting,sit,present participle,51.4542645,-0.9781303
2473,3209995,affirmative,sitting,sit,present participle,51.4542645,-0.9781303
2474,3024215,negative,sat,sit,past participle,52.96971866756354,-1.172265577340935
2475,3051442,affirmative,stood,stand,past participle,51.48926268395567,-0.088160593963711
2476,1459434,affirmative,standing,stand,present participle,51.35893068481797,-0.092632594680242
2477,1459434,affirmative,sitting,sit,present participle,51.35893068481797,-0.092632594680242
2478,5582115,affirmative,sat,sit,past participle,51.481581,-3.17909
2479,5582115,affirmative,stood,stand,past participle,51.481581,-3.17909
2480,5097499,affirmative,standing,stand,present participle,52.95478320000001,-1.1581086
2481,1585125,affirmative,sitting,sit,present participle,53.7676236,-0.3274198
2482,6193238,affirmative,stood,stand,past participle,50.718412,-3.533899
2483,4018181,affirmative,sitting,sit,present participle,51.6442886601041,-3.945734564602179
2484,4018181,affirmative,sitting,sit,present participle,51.6442886601041,-3.945734564602179
2485,3738525,affirmative,sat,sit,past participle,53.64739215912669,-1.811757568834056
2486,3738525,affirmative,sat,sit,past participle,53.64739215912669,-1.811757568834056
2487,632756,affirmative,standing,stand,present participle,52.79679067070354,-0.83805508079878
2488,6548434,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
2489,6548434,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
2490,6548434,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
2491,6548434,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
2492,4441699,affirmative,standing,stand,present participle,55.953252,-3.188267
2493,3487594,affirmative,sitting,sit,present participle,53.5768647,-2.4282192000000005
2494,6239814,affirmative,sitting,sit,present participle,53.40837140000001,-2.9915726
2495,2999187,affirmative,standing,stand,present participle,53.5768647,-2.4282192000000005
2496,1567342,affirmative,stood,stand,past participle,51.49700116578065,-3.179799570901813
2497,1017337,affirmative,sat,sit,past participle,51.461311,-0.303742
2498,3296206,affirmative,sat,sit,past participle,53.4807593,-2.2426305
2499,2542308,affirmative,sitting,sit,present participle,52.66383670000001,-8.6267343
2500,3581078,affirmative,sitting,sit,present participle,51.5073509,-0.12775830000000002
2501,4501510,affirmative,sitting,sit,present participle,50.9097004,-1.4043508999999998
2502,3502358,affirmative,sitting,sit,present participle,51.5112016,-0.14030739999999994
2503,4060103,affirmative,standing,stand,present participle,53.40837140000001,-2.9915726
2504,3951248,affirmative,sitting,sit,present participle,52.486243,-1.890401
2505,1143598,affirmative,sitting,sit,present participle,51.500131852188815,-0.159570003283594
2506,1143598,affirmative,sitting,sit,present participle,51.500131852188815,-0.159570003283594
2507,2616820,affirmative,sitting,sit,present participle,51.62144,-3.943646
2508,2514383,affirmative,standing,stand,present participle,52.411811,-1.77761
2509,2508079,affirmative,sitting,sit,present participle,54.574227,-1.234956
2510,1040706,affirmative,sat,sit,past participle,52.486243,-1.890401
2511,2623736,affirmative,sitting,sit,present participle,51.4980052,-0.1362604
2512,1776142,affirmative,sitting,sit,present participle,51.1277261858565,-0.186832095288607
2513,6340107,affirmative,sitting,sit,present participle,55.412744,-1.7062990000000002
2514,2779927,affirmative,sat,sit,past participle,52.57064499999999,1.7342110000000002
2515,2779927,affirmative,sat,sit,past participle,52.57064499999999,1.7342110000000002
2516,4478542,affirmative,sat,sit,past participle,52.23885367426037,-0.88295058366099
2517,4478542,affirmative,sat,sit,past participle,52.23885367426037,-0.88295058366099
2518,4795709,affirmative,stood,stand,past participle,55.04110964870171,-1.954496559902584
2519,6220538,affirmative,stood,stand,past participle,54.71241065219354,-1.7486695632266318
2520,5580780,affirmative,standing,stand,present participle,55.953252,-3.188267
2521,3076415,affirmative,stood,stand,past participle,53.81750529999999,-3.0356748
2522,4489120,affirmative,sitting,sit,present participle,51.5073509,-0.12775830000000002
2523,3217460,affirmative,standing,stand,present participle,52.633584,-1.691032
2524,976693,affirmative,sitting,sit,present participle,55.88338163177352,-3.7658275428508032
2525,2249908,affirmative,sat,sit,past participle,52.62626317016146,-1.130669579608375
2526,203913,affirmative,sat,sit,past participle,53.381129,-1.470085
2527,715227,affirmative,standing,stand,present participle,53.8108176,-1.7626099999999998
2528,1859236,affirmative,sat,sit,past participle,54.574227,-1.234956
2529,1859236,affirmative,sat,sit,past participle,54.574227,-1.234956
2530,1859236,affirmative,stood,stand,past participle,54.574227,-1.234956
2531,3649035,affirmative,sat,sit,past participle,54.15340364734833,-3.181763056328432
2532,1224704,affirmative,sat,sit,past participle,56.0018775,-3.7839131
2533,3148992,affirmative,standing,stand,present participle,55.794268629080754,-4.291421039884454
2534,3148992,affirmative,standing,stand,present participle,55.794268629080754,-4.291421039884454
2535,1442370,affirmative,sitting,sit,present participle,56.11354629309018,-3.934711968203808
2536,3532469,affirmative,stood,stand,past participle,53.46991565519593,-2.669379063707076
2537,3532469,affirmative,stood,stand,past participle,53.46991565519593,-2.669379063707076
2538,574520,affirmative,standing,stand,present participle,51.8985143,-8.4756035
2539,574520,affirmative,standing,stand,present participle,51.8985143,-8.4756035
2540,574520,affirmative,sitting,sit,present participle,51.8985143,-8.4756035
2541,3932052,affirmative,sat,sit,past participle,50.8395746877921,-0.191722596902755
2542,6002407,affirmative,stood,stand,past participle,52.95478320000001,-1.1581086
2543,2889704,affirmative,sitting,sit,present participle,53.30454765104503,-3.53798905850746
2544,3623174,affirmative,sat,sit,past participle,53.47930084836278,-2.34144694593517
2545,6280485,affirmative,sat,sit,past participle,53.73661915303021,-2.7227555618461854
2546,3806388,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
2547,6340133,affirmative,sat,sit,past participle,53.40837140000001,-2.9915726
2548,2433825,affirmative,stood,stand,past participle,53.38260765625901,-2.593300064733046
2549,5092387,affirmative,sat,sit,past participle,54.34866393646637,-6.271680160001703
2550,957955,affirmative,sat,sit,past participle,50.99750666473128,-3.927118568193401
2551,2288273,affirmative,sat,sit,past participle,52.4937331652052,-2.124441573066996
2552,1625327,affirmative,sat,sit,past participle,51.573603537498805,0.009378661292225
2553,3014564,affirmative,standing,stand,present participle,52.23674467326194,-1.056907582376363
2554,1193128,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
2555,2150997,affirmative,sitting,sit,present participle,53.723466,-1.345968
2556,5741785,affirmative,sat,sit,past participle,51.7520209,-1.2577263
2557,4762688,affirmative,standing,stand,present participle,55.858302128951905,-4.241751039861819
2558,2785334,affirmative,standing,stand,present participle,52.49396616659272,-1.890640074770749
2559,4310315,affirmative,sat,sit,past participle,52.0406224,-0.7594171
2560,2067982,affirmative,standing,stand,present participle,50.8588275,-1.3201169
2561,3805050,affirmative,sitting,sit,present participle,51.1278758,1.3134027
2562,3970171,affirmative,standing,stand,present participle,52.9451889,-0.1601246
2563,2799160,affirmative,sitting,sit,present participle,55.864237,-4.251806
2564,4372432,affirmative,standing,stand,present participle,51.40490767781304,-1.2548420856151827
2565,3051044,affirmative,sat,sit,past participle,51.4828358,-0.3882062
2566,1199830,affirmative,sitting,sit,present participle,55.858302128951905,-4.241751039861819
2567,1199830,affirmative,sitting,sit,present participle,55.858302128951905,-4.241751039861819
2568,6118062,affirmative,standing,stand,present participle,55.9519979,-3.1899702000000003
2569,1471486,affirmative,sitting,sit,present participle,55.458564,-4.629179
2570,1471486,affirmative,sitting,sit,present participle,55.458564,-4.629179
2571,3925275,affirmative,stood,stand,past participle,54.97825200000001,-1.61778
2572,4389048,affirmative,sat,sit,past participle,53.4433284,-1.948907
2573,5324140,affirmative,sitting,sit,present participle,52.486243,-1.890401
2574,6308112,affirmative,standing,stand,present participle,55.9755278,-3.1665102000000003
2575,2518151,affirmative,sat,sit,past participle,53.381129,-1.470085
2576,1047566,affirmative,sat,sit,past participle,51.617843179350785,-0.737763588297068
2577,202751,affirmative,standing,stand,present participle,53.19734915571409,-2.894882063619811
2578,1422678,affirmative,sat,sit,past participle,51.481581,-3.17909
2579,5315628,affirmative,standing,stand,present participle,54.83779015373106,-1.3480405653526175
2580,5060192,affirmative,standing,stand,present participle,53.556466669931105,-0.07847608203519099
2581,5373234,affirmative,sat,sit,past participle,53.362692653691035,-3.039427061685427
2582,772705,affirmative,sat,sit,past participle,53.40837140000001,-2.9915726
2583,5384660,affirmative,sitting,sit,present participle,51.1464659,0.8750190000000001
2584,5407268,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
2585,1946883,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
2586,6067038,affirmative,standing,stand,present participle,54.521733627734726,-5.8870730362706825
2587,2788400,affirmative,sitting,sit,present participle,50.82253,-0.137163
2588,1978897,affirmative,standing,stand,present participle,50.84990620000001,0.4662071
2589,2303392,affirmative,standing,stand,present participle,53.90604162876235,-6.395642536148323
2590,132917,affirmative,standing,stand,present participle,52.33146,-0.182552
2591,1336151,affirmative,standing,stand,present participle,54.005996,-0.443377
2592,1336151,affirmative,standing,stand,present participle,54.005996,-0.443377
2593,4222750,affirmative,sat,sit,past participle,53.95996510000001,-1.0872979
2594,608891,affirmative,stood,stand,past participle,53.426521,-3.066215
2595,5073726,affirmative,standing,stand,present participle,53.81750529999999,-3.0356748
2596,5073726,affirmative,standing,stand,present participle,53.903027,-2.772196
2597,3839270,affirmative,sat,sit,past participle,53.514681,-2.038679
2598,5941933,affirmative,sitting,sit,present participle,51.5459269,0.7077123000000001
2599,4024072,affirmative,sat,sit,past participle,53.966206161251534,-1.085324072260675
2600,4024072,affirmative,sat,sit,past participle,53.966206161251534,-1.085324072260675
2601,715251,affirmative,sat,sit,past participle,51.5073509,-0.12775830000000002
2602,1231112,affirmative,sat,sit,past participle,53.342078,-2.729673
2603,3995888,affirmative,sat,sit,past participle,52.63687779999999,-1.1397592
2604,3648002,affirmative,sitting,sit,present participle,51.61130900000001,0.52068
2605,3303780,affirmative,sat,sit,past participle,51.576084,0.488736
2606,3303780,affirmative,sat,sit,past participle,51.576084,0.488736
2607,1748554,affirmative,sitting,sit,present participle,52.66383670000001,-8.6267343
2608,1748554,affirmative,sitting,sit,present participle,52.66383670000001,-8.6267343
2609,1946168,affirmative,sat,sit,past participle,53.456952157913115,-2.233479566883483
2610,4734122,affirmative,standing,stand,present participle,51.5073509,-0.12775830000000002
2611,4304520,affirmative,sat,sit,past participle,51.481581,-3.17909
2612,4304520,affirmative,sat,sit,past participle,51.7520209,-1.2577263
2613,4304520,affirmative,sat,sit,past participle,51.4542645,-0.9781303
2614,497728,affirmative,stood,stand,past participle,53.4807593,-2.2426305
2615,1079267,affirmative,sitting,sit,present participle,52.4750743,-1.8298330000000005
