,placename,awful,awfully,bare,dead,pretty,proper,pure,rather,real,really,right,so,very,well,wicked,wild,longitude,latitude
434,Drogheda,0.4052846514898531,0.3031787972083983,0.01,0.1892421254547946,0.22435948462107344,0.08549933568856759,0.14148592512875335,0.23437853212697554,0.47953640743140924,0.30962378918388866,0.09828010271988111,0.41967888763342615,0.704507856208765,0.050547271781958766,0.01,0.21311674613804857,-6.3560985,53.717859999999995
435,Bantry,0.10128861991428562,0.2971870596123214,0.01,0.05064502728622668,0.10020401672390108,0.09245528461565537,0.08170625319475065,0.16028634803660144,0.5057232507911721,0.2792157670631261,0.16000870544785764,0.3191412352565138,0.8865735278212051,0.02785153096719904,0.4879493675875359,0.01,-9.4539805,51.68035
436,Merthyr Tydfil,0.12109751657066543,0.23295895494880517,0.01,0.04203488779826209,0.20269787395497543,0.20686737487924733,0.12067552280575612,0.3924562149527688,0.5141403853881754,0.6953565929530872,0.1351605776838319,0.6402813341970661,0.32342949568842616,0.1076171141137774,0.03451647665594559,0.01,-3.381646,51.74873
437,Fermanagh,0.20966777652575608,0.1637499353708949,0.01,0.1012695429995552,0.16828749736563142,0.09311500643592381,0.2127523175781799,0.14607940944003772,0.5222131348524864,0.18168294911395208,0.08150239053412754,0.3749010701138237,0.8387744216001497,0.055724887231029537,0.01,0.3991596613807773,-7.6318728,54.343830000000004
438,Enniskillen,0.20966777652575608,0.1637499353708949,0.01,0.1012695429995552,0.16828749736563142,0.09311500643592381,0.2127523175781799,0.14607940944003772,0.5222131348524864,0.18168294911395208,0.08150239053412754,0.3749010701138237,0.8387744216001497,0.055724887231029537,0.01,0.3991596613807773,-7.631533599999999,54.343819999999994
439,Roscommon,0.30697551117483074,0.09505557476965301,0.06024751127491149,0.09719317462608275,0.25319674709395396,0.07955951919344817,0.34117567910823815,0.1609332674556037,0.5222290584783112,0.13122497602112548,0.2528510047528245,0.5019778866371943,0.6800831833869211,0.029212583458716315,0.14046398733813845,0.47886553879013266,-8.1890955,53.627590000000005
440,Aberfeldy,0.01,0.22896215022219632,0.01,0.23957359107249393,0.6070018273137646,0.230737990073246,0.17681069462727944,0.8096646637159278,0.5344048151164214,0.36021553563521597,0.17689151925117055,0.5285106510066492,0.32913667738414804,0.1987446899184971,0.5075073121339732,0.46138092580912804,-3.866969,56.62175
441,Antrim,0.04772372896617758,0.20393293473631663,0.01,0.08688288847437048,0.1925752359885782,0.10905021262820663,0.06469350037029381,0.5750479663833464,0.5367327787014983,0.6223698485551811,0.17501945315688366,0.48598626607855033,0.5164105286963021,0.051801847769774,0.01,0.01,-6.2072498,54.719530000000006
442,Kilkeel,1.0,0.1718617423923261,0.01,0.38977643859226835,0.24998255443105177,0.0846860086405127,0.13795609141704282,0.1283220785551248,0.5545832807687198,0.17791589133857638,0.13387920424264926,0.3588504293894826,0.7433476642773565,0.058985991451462536,0.01,0.01,-6.007004,54.06312
443,Cavan,0.2883730263246975,0.08090692673227264,0.01,0.06204476736138773,0.23969422739273435,0.1552333314468752,0.18974545809271529,0.31075717412628906,0.5561239943951187,0.15345677047033365,0.12081539130166243,0.3239837331890298,0.8480686410430371,0.04963857572130301,0.01,0.01,-7.3633319,53.98972
444,Bridgend,0.08234301924825133,0.3037702806914425,0.01,0.06677325838491728,0.33059230424230657,0.20923156972415857,0.07351902919518079,0.4093883814584307,0.5698004499393816,0.5695133191444391,0.11170980489026976,0.6215328319226566,0.346042520869591,0.12273149414005596,0.16374603488647,0.01,-3.576945,51.504290000000005
445,Brecon,0.08049636897868921,0.21379842741670205,0.01,0.04502981749881361,0.3021451562509315,0.249005950141604,0.07829682072001472,0.4517795272380847,0.5759926838284181,0.6477118735895273,0.15171565407658544,0.5687652483575679,0.3571207339016552,0.11638948430214714,0.04171620707050788,0.01,-3.391463,51.94895
446,Longford,0.3291438566138422,0.19086071672647156,0.04032336821336007,0.14636457609750536,0.20731805674245815,0.058570982011915164,0.31051764480784866,0.08663171790024626,0.5776216531226729,0.23593874785460967,0.1983558008635256,0.38890236002443257,0.7534432366793509,0.03480130783234511,0.09401186936285193,0.320502396980865,-7.7932573000000005,53.727630000000005
447,Banbridge,0.6063433027723453,0.737346351639409,0.01,0.01713471851043624,0.2746951233410492,0.1254100034943003,0.19935329837433927,0.2333276370420842,0.5895874646867154,0.24626738886443797,0.1536839348821719,0.17775593952637359,0.8573665476927917,0.10316796320340577,0.01,0.8442184137642976,-6.2704803,54.34873
448,Carlow,0.01,0.4523525802938699,0.01,0.07708750548406175,0.19428700573371863,0.17989713770206184,0.1291495487303141,0.0798062136275354,0.5936178460246492,0.3952414140914181,0.17587833980974693,0.21547195866597357,0.8656265056094711,0.037141634719326355,0.278517963355934,0.01,-6.934135899999999,52.83651
449,Newry,0.6529379460683006,0.7114912140155447,0.01,0.3100381590607263,0.30282071180025294,0.10302131271320819,0.08764225979392774,0.21842184015441726,0.5944915888881764,0.09111035900756229,0.07227713648239965,0.28535325702428804,0.8460535824901921,0.07077117430695794,0.01,0.01,-6.34023,54.1751
450,Wicklow,0.21098162856968802,0.12256586964480368,0.01,0.08811710369042206,0.2211708904814521,0.32109574298959215,0.06918325150087368,0.35119254090999724,0.5979442540301315,0.33622328378814026,0.12587618641479784,0.5505102399987485,0.5530644376272087,0.06214521136861595,0.01,0.01,-6.044589,52.980819999999994
451,Doon,0.19326554491013892,0.1491139408383998,0.01,0.06534308296315756,0.2047243652705887,0.10523068761163999,0.06950691065424808,0.28870731169579045,0.6171658919225321,0.29744506262599785,0.10941357029067378,0.19733783498388277,0.9255602096300012,0.05391277860912882,0.01,0.01,-7.60964,54.185930000000006
452,Meath,0.3691425827045909,0.5150021435211167,0.01,0.09574244095359315,0.1149385968572728,0.04894985524217583,0.1444903153788798,0.18217111079434914,0.6200154570812159,0.30383675369515434,0.08080028697760169,0.3672974239475386,0.7961920985614981,0.03853346647532389,0.01,0.471717865132568,-6.656416900000001,53.60555
453,Craigavon,0.6700480885612191,1.0,0.01,0.01893496245011832,0.2408063604966394,0.08359034857571664,0.22029813153546302,0.264539045507401,0.6435830696484703,0.2032926974461326,0.0905161886044465,0.21766850435078092,0.852415857939294,0.09387043621690379,0.01,0.9329152872790021,-6.4175653,54.442930000000004
454,Athlone,0.2716000667630825,0.05517343008403845,0.04034961003294527,0.11391320061149826,0.13747984992953396,0.06521212444253675,0.3695747114202758,0.19122448010494988,0.6594642716436595,0.11219972897517587,0.1984943773804434,0.44771702177133016,0.7703693598025625,0.034843970855624705,0.09407304985728447,0.32071097494358575,-7.9406898,53.423930000000006
455,Louth,0.8092428743023611,0.1343040542313712,0.01,0.5018179181672394,0.19801667550926164,0.06188257240702271,0.18356488413685915,0.28803581444283444,0.6602033981722616,0.09086822922867636,0.13886036265372736,0.446726478508482,0.7001182364335368,0.07182642575313897,0.01,0.01,-6.4889423,53.925230000000006
456,Ballymena,0.01,0.3868857880715254,0.01,0.1186758064617336,0.28850955929512195,0.08837551016818546,0.07574287738237546,0.2622433302331293,0.669182619133253,0.5017972450714553,0.19710793648750935,0.6438950749449434,0.4070866886915823,0.045723963523905155,0.01,0.01,-6.2802213,54.86529
457,Omagh,0.14389832661066956,0.619400908673479,0.01,0.10605288047532381,0.27497214845600576,0.11232924046421836,0.23773693002314136,0.4254196804307817,0.6967239108284004,0.18358654400541524,0.06492377010351727,0.5643913563189618,0.5718267897702135,0.0894310787088668,0.01,0.8831270645804762,-7.309959700000001,54.59771
458,Armagh,0.6750345576158376,0.3337078647581912,0.01,0.01,0.29084340822245613,0.18716831827715835,0.19444024717327052,0.3306380898107451,0.7245267377949374,0.1473861354615785,0.1845217957070321,0.13639275858121175,0.9080717874595636,0.10459399779982574,0.01,0.3602430532854239,-6.652792,54.350280000000005
459,Tyrone,0.22617456773071712,0.5825989962676072,0.01,0.09975171327813805,0.34068618770310066,0.14690119127097803,0.11712994436191722,0.46131106815651723,0.7396072928325997,0.16097082001731053,0.0921930236798849,0.308153529228137,0.7745199256659093,0.0874915077211184,0.01,0.8306557800749439,-7.131232000000001,54.491209999999995
460,Dungannon,0.12069356734480743,0.8044408321129674,0.01,0.0656104469148324,0.43548786402064443,0.1633313710362661,0.09511193768271198,0.49114062858538254,0.7834493241184702,0.17072824878634135,0.10248097102111219,0.33628979328009206,0.6980994906738246,0.11577993964893993,0.01,0.9461243115721482,-6.7669352,54.508269999999996
461,Grimsby,0.047764477292246824,0.14741065414254176,0.08985569923252834,0.3476649124626283,0.3135820855222117,0.5993277762949436,0.06432343958256215,0.5436411684199497,0.8387521353670369,0.6360575385969581,0.3637300300615453,0.44613485467884123,0.31388884791992366,0.11573877444013504,0.09029911874694523,0.1957578529113437,-0.08078400000000001,53.56746999999999
462,Hull,0.04934858875444437,0.13765535049948452,0.09676154121537182,0.3406560693274093,0.3159141811260335,0.602023216829299,0.07516571293325965,0.573091836275487,0.8435923887888976,0.6488342320673469,0.38942276696692524,0.44937811944686007,0.2933080882569836,0.12478562324586993,0.09692812674813675,0.15369507724599393,-0.3274198,53.767619999999994
463,Cookstown,0.20662874070539858,0.6968650540633224,0.01,0.09410853013301762,0.4339535306149573,0.1711815999141696,0.10993714308837244,0.45422296642723536,0.8551458900857332,0.17505046599949475,0.09400138952340803,0.3198693876622251,0.6972575784391807,0.11690718494690526,0.01,0.9935735870056986,-6.7443895000000005,54.641819999999996
464,Magherafelt,0.1951013834505534,0.6682887637285655,0.01,0.09471722239481536,0.40667076476815617,0.172442218777469,0.11064821383493761,0.4901554256831599,0.8776594878926678,0.17509594894138478,0.09470372085198668,0.40641072773286463,0.6401968231025632,0.08446320666475429,0.01,1.0,-6.607980499999999,54.75536999999999
465,Monaghan,0.35346285454637094,0.38761396439443696,0.01,0.01,0.3037794290968245,0.1911524174313088,0.09033980332376042,0.5397700054255353,0.8909817455901692,0.01,0.18686959030697808,0.12644181642737432,0.9686089643373351,0.14567539483212524,0.01,0.01,-6.9683132,54.2492
466,Beverley,0.05634950668977452,0.11259282265549216,0.11181357959179966,0.1876578931836636,0.3202764500248446,0.5912147673221932,0.07900899959865937,0.6054324035276127,0.9290105957921554,0.6793332200718899,0.3998542107014105,0.4313236374341443,0.2948720785030923,0.12216416810363584,0.17245331493887026,0.1754992772149034,-0.435093,53.84196
467,Bridlington,0.0569616292476378,0.09326208123405044,0.09023545538965196,0.1724444742352739,0.3048863022301925,0.5889395060818555,0.07574829621740249,0.6288710334683729,0.9311621068002873,0.6422418809604394,0.36793298247705936,0.4038380173775275,0.349148992655084,0.11693072203150781,0.2921935312938566,0.09008546144117377,-0.198802,54.08535
468,Driffield,0.05701589667276012,0.09559493758589283,0.09249261024681077,0.16378305581506392,0.30435802585591115,0.574282256837683,0.07764306801216124,0.630088492619606,0.9389913599346414,0.6361123856739435,0.36026598157388623,0.4198509705261824,0.3421107292803555,0.11546533277125237,0.2682500434327543,0.09233886302689195,-0.443377,54.006
469,Scunthorpe,0.06306256180825964,0.12132783424647108,0.11994499093600705,0.1891140014750595,0.26750369162265536,0.6695567294300072,0.06857643879975595,0.5712951024127083,0.9529892846925128,0.6999891643579614,0.388491053996383,0.46727331812082573,0.2600255154715202,0.12961536716831487,0.11234217575464277,0.24354459977441803,-0.654413,53.58865
470,Market Weighton,0.055628763910339565,0.12118686323375295,0.09451214903615478,0.17861919118640385,0.3056186654613153,0.5932194459246128,0.05857626496718836,0.6213823473004653,1.0,0.6452838871327421,0.3563864009379197,0.41687578530596936,0.33046898813211034,0.12257414132271303,0.18362519509805325,0.11526522334282235,-0.6677465,53.86484
