,Unnamed:_0,Unnamed:_0,placename,avoid,demsel,demsels,emsel,emself,emsels,emsen,hersel,himself,himsen,theirsel,theirself,theirselfs,theirseln,theirsels,theirselves,theirsen,theirsens,them,themsel,themself,themselfs,themselns,themsels,themselves,themsen,themsens,theysen,longitude,latitude
397,397,397,Lincoln,0.17857145,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09955752256793796,0.01,0.01,0.01,0.01,0.05102040864431487,0.01,0.23809524,0.3826530605466472,0.01,0.357142875,0.2232142872209822,0.01,0.01,0.498511875,0.9523809466666666,0.01,0.01,-0.540579,53.23069
398,398,398,Bedford,0.33333335,0.01,0.01,0.01,0.3750001125000113,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.6607142852551022,0.01,0.01,0.01,0.10714285729591837,0.01,0.11111111333333333,0.07142857295918367,0.01,0.46180550000000004,0.062500001171875,0.01,0.01,0.420138875,0.01,0.01,0.01,-0.46677820000000003,52.13864
399,399,399,Heathrow,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14933628385190695,0.11479591895772595,0.01,0.01,0.01,0.3061224475801749,0.01,0.01,0.35714285622448977,0.01,0.6473213749999999,0.01,0.01,0.01,0.364583375,0.01,0.01,0.01,-0.4542955,51.47002
400,400,400,Driffield,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16261061517659958,0.5749999954999999,0.049999994750000026,0.01,0.01,0.2523809532176871,0.36249999704687497,0.07777778,0.30000000042857144,0.01,0.254166625,0.12499999859375002,0.01,0.01,0.4972222499999999,0.6,0.18666664650666684,0.01,-0.443377,54.006
401,401,401,Beverley,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.16261061517659958,0.14642857243877552,0.049999994750000026,0.01,0.01,0.2523809532176871,0.2687500009140625,0.3,0.37142857338775503,0.01,0.17083337499999998,0.12499999859375002,0.01,0.01,0.5388888749999999,0.6,0.18666664650666684,0.01,-0.435093,53.84196
402,402,402,Luton,0.46875,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.502232141422194,0.01,0.01,0.01,0.10044642871492347,0.01,0.10416666666666667,0.10044642871492347,0.01,0.5078125,0.058593749926757824,0.01,0.01,0.4296875,0.01,0.01,0.01,-0.4200255,51.87867
403,403,403,Scarborough,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06969026245242385,0.2803571413418368,0.2374999938125001,0.01,0.031437128154290214,0.2583333346547619,0.0812499973984375,0.07777778,0.27023809752891154,0.028545539302655458,0.34270837499999995,0.031249998710937508,0.01,0.01,0.5545138749999999,0.6,0.18666664650666684,0.01,-0.399752,54.28311
404,404,404,Worthing,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4285714294897959,0.01,0.01,0.01,0.01,0.01,0.01,0.14285714163265306,0.01,0.47222225,0.04166666619791668,0.01,0.01,0.5763888749999999,0.01,0.01,0.01,-0.372882,50.81787
405,405,405,Dorking,0.5263157999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2255639072126745,0.01,0.01,0.01,0.15037593878625133,0.01,0.01,0.300751881858217,0.01,0.614035125,0.01,0.01,0.01,0.3070175,0.01,0.9824561521403508,0.01,-0.332378,51.2322
406,406,406,Hull,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.16261061517659958,0.14642857243877552,0.049999994750000026,0.01,0.01,0.2523809532176871,0.2687500009140625,0.3,0.37142857338775503,0.01,0.2125,0.12499999859375002,0.01,0.01,0.4972222499999999,0.6,0.18666664650666684,0.01,-0.3274198,53.767619999999994
407,407,407,Horsham,0.26315789999999994,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.3383458640332976,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6067251249999999,0.04385964744517545,0.01,0.01,0.47514625,0.01,0.9824561521403508,0.01,-0.325858,51.06288
408,408,408,Biggleswade,0.33333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.10714285729591837,0.01,0.11111111333333333,0.10714285729591837,0.01,0.4513888749999999,0.062500001171875,0.01,0.01,0.513888875,0.01,0.01,0.01,-0.26421999999999995,52.08694000000001
409,409,409,Peterborough,0.01,0.01,0.01,0.01,0.40178569017856897,0.01,0.01,0.01,0.5178571842857127,0.01,0.01,0.4209183630830904,0.01,0.01,0.01,0.1530612259329446,0.01,0.01,0.2806122432580175,0.01,0.55059525,0.01,0.01,0.01,0.3794642500000001,0.47619048,0.01,0.01,-0.2405299,52.5695
410,410,410,Welwyn Garden City,0.625,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2008928565688776,0.01,0.01,0.01,0.23437500033482145,0.01,0.10416666666666667,0.10044642871492347,0.01,0.5078125,0.058593749926757824,0.01,0.01,0.41015625,0.01,0.01,0.01,-0.208661,51.80317
411,411,411,Bridlington,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16261061517659958,0.17321428236224493,0.1124999994375,0.01,0.031437128154290214,0.27023809752891154,0.36249999704687497,0.07777778,0.3178571447397959,0.028545539302655458,0.28020837499999995,0.12499999859375002,0.01,0.01,0.5232638749999999,0.6,0.18666664650666684,0.01,-0.198802,54.08535
412,412,412,Stevenage,0.46875,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2008928565688776,0.01,0.01,0.01,0.10044642871492347,0.01,0.10416666666666667,0.10044642871492347,0.01,0.546875,0.058593749926757824,0.01,0.01,0.44921875,0.01,0.01,0.01,-0.19661199999999998,51.90376
413,413,413,Crawley,0.4237288,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.10895884040297477,0.16949152415254234,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6497175000000001,0.01,0.01,0.01,0.437853125,0.01,0.9491525604067796,0.01,-0.18722750000000002,51.109140000000004
414,414,414,Huntingdon,0.3409091,0.01,0.01,0.01,0.3835226633522663,0.01,0.01,0.01,0.494318175227273,0.01,0.01,0.2922077884508349,0.01,0.01,0.01,0.21915584602736551,0.01,0.01,0.21915584602736551,0.01,0.4829545,0.01,0.01,0.01,0.433238625,0.01,0.01,0.01,-0.182552,52.33146
415,415,415,Hove,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.1666666641666667,0.01,0.01,0.01,0.01,0.01,0.35714285622448977,0.01,0.49305550000000004,0.01,0.01,0.01,0.5347222500000001,0.01,0.01,0.01,-0.168749,50.82793
416,416,416,Spalding,0.01,0.01,0.01,0.01,0.40178569017856897,0.01,0.01,0.01,0.01,0.01,0.01,0.4783163257762391,0.01,0.01,0.01,0.1913265302733236,0.01,0.01,0.2551020432215744,0.01,0.673363125,0.08928571488839286,0.01,0.01,0.256696375,0.47619048,0.01,0.01,-0.1537024,52.7901
417,417,417,Brighton,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21428571153061227,0.1666666641666667,0.01,0.01,0.01,0.01,0.01,0.35714285622448977,0.01,0.5347222500000001,0.01,0.01,0.01,0.49305550000000004,0.01,0.01,0.01,-0.137163,50.82253
418,418,418,London,0.3448276,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.22167487865235752,0.01,0.01,0.01,0.5418719236312456,0.01,0.01,0.1970443331386348,0.01,0.502873625,0.01,0.01,0.01,0.31609199999999993,0.01,0.01,0.01,-0.12775830000000002,51.50735
419,419,419,Grimsby,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09292035272417576,0.0928571397346939,0.049999994750000026,0.01,0.01,0.2523809532176871,0.2687500009140625,0.2444444466666667,0.2761904746802721,0.01,0.2680555,0.12499999859375002,0.01,0.01,0.511111125,0.9333333333333336,0.18666664650666684,0.01,-0.08078400000000001,53.56746999999999
420,420,420,Boston,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2487244878607872,0.01,0.01,0.01,0.1913265302733236,0.01,0.23809524,0.3316326519023324,0.01,0.5394344999999999,0.08928571488839286,0.01,0.01,0.390625,0.47619048,0.01,0.01,-0.026576999999999996,52.97894
421,421,421,Royston,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.339285714744898,0.01,0.01,0.01,0.2142857145918368,0.01,0.11111111333333333,0.10714285729591837,0.01,0.50347225,0.062500001171875,0.01,0.01,0.420138875,0.01,0.01,0.01,-0.024066,52.048140000000004
422,422,422,Louth_Lincs,0.17857145,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09955752256793796,0.09948979257288633,0.053571434732142834,0.01,0.01,0.11734693731049566,0.02008928809988839,0.26190476,0.3469387762099125,0.01,0.33184525,0.17857142977678572,0.01,0.01,0.48809525,1.0,0.20000002239999984,0.01,-0.007711,53.36596
423,423,423,Lewes,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.21428571153061227,0.1666666641666667,0.01,0.01,0.04761904721088436,0.01,0.01,0.2142857145918368,0.01,0.5277777499999999,0.04166666619791668,0.01,0.01,0.47222225,0.01,0.01,0.01,0.00878,50.873870000000004
424,424,424,Chatteris,0.17857145,0.01,0.01,0.01,0.40178569017856897,0.01,0.01,0.01,0.5178571842857127,0.01,0.01,0.3061224505539359,0.01,0.01,0.01,0.3061224475801749,0.01,0.01,0.20408163457725947,0.12233801677447195,0.349702375,0.01,0.01,0.01,0.513392875,0.47619048,0.01,0.01,0.054012,52.4561
425,425,425,Uckfield,0.41666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.21428571153061227,0.1666666641666667,0.01,0.01,0.04761904721088436,0.01,0.01,0.2142857145918368,0.01,0.5277777499999999,0.04166666619791668,0.01,0.01,0.43055550000000004,0.01,0.01,0.01,0.095913,50.966409999999996
426,426,426,Cambridge,0.33333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4464285672959185,0.01,0.01,0.01,0.2142857145918368,0.01,0.11111111333333333,0.10714285729591837,0.11418215035969295,0.482638875,0.062500001171875,0.01,0.01,0.44097225,0.01,0.01,0.01,0.12181700000000001,52.20534
427,427,427,Bishop's Stortford,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05357142627551022,0.01,0.01,0.01,0.26190476180272104,0.01,0.11111111333333333,0.17857143025510205,0.01,0.53125,0.10416666736979167,0.01,0.01,0.3993055,0.01,0.01,0.01,0.15365020000000001,51.87216
428,428,428,Wisbech,0.17857145,0.01,0.01,0.01,0.40178569017856897,0.01,0.01,0.01,0.01,0.01,0.01,0.19132653159620994,0.01,0.01,0.01,0.3061224475801749,0.01,0.01,0.20408163457725947,0.01,0.55059525,0.01,0.01,0.01,0.40178575,0.47619048,0.01,0.01,0.158797,52.66631999999999
429,429,429,Sevenoaks,0.58333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.21428571153061227,0.1666666641666667,0.01,0.01,0.15476190450680272,0.01,0.01,0.3214285718877551,0.01,0.454861125,0.04166666619791668,0.01,0.01,0.3993055,0.01,0.01,0.01,0.190898,51.27241
430,430,430,Tunbridge Wells,0.58333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.01,0.1666666641666667,0.01,0.01,0.15476190450680272,0.01,0.01,0.3214285718877551,0.01,0.49652775,0.04166666619791668,0.01,0.01,0.3993055,0.01,0.01,0.01,0.26369499999999996,51.13238
431,431,431,Eastbourne,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.21428571153061227,0.1666666641666667,0.01,0.01,0.01,0.01,0.01,0.2142857145918368,0.01,0.5555555,0.01,0.01,0.01,0.47222225,0.01,0.01,0.01,0.29047199999999995,50.768029999999996
432,432,432,Brentwood,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5357142820408164,0.01,0.01,0.01,0.04761904721088436,0.01,0.01,0.2142857145918368,0.01,0.5,0.04166666619791668,0.01,0.01,0.5555555,0.01,0.01,0.01,0.30717490000000003,51.62047000000001
433,433,433,Skegness,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09955752256793796,0.09948979257288633,0.053571434732142834,0.01,0.01,0.11734693731049566,0.02008928809988839,0.26190476,0.5000000021428571,0.01,0.383928625,0.13392857233258929,0.01,0.01,0.450892875,1.0,0.20000002239999984,0.01,0.337881,53.1464
434,434,434,Downham Market,0.17857145,0.01,0.01,0.01,0.40178569017856897,0.01,0.01,0.01,0.5178571842857127,0.01,0.01,0.3061224505539359,0.01,0.01,0.01,0.1530612259329446,0.01,0.01,0.20408163457725947,0.12233801677447195,0.438988125,0.01,0.01,0.01,0.46875,0.47619048,0.01,0.01,0.385472,52.606609999999996
435,435,435,King's Lynn,0.17857145,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5178571842857127,0.01,0.01,0.3061224505539359,0.01,0.01,0.01,0.3061224475801749,0.01,0.01,0.20408163457725947,0.12233801677447195,0.4613094999999999,0.01,0.01,0.01,0.424107125,0.47619048,0.01,0.01,0.4022963,52.75168000000001
436,436,436,Bexhill,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.3214285705102041,0.1666666641666667,0.01,0.01,0.04761904721088436,0.01,0.01,0.2142857145918368,0.01,0.548611125,0.04166666619791668,0.01,0.01,0.43055550000000004,0.01,0.01,0.01,0.4662071,50.849909999999994
437,437,437,Chelmsford,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5892857147448979,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.2142857145918368,0.01,0.65625,0.04166666619791668,0.01,0.01,0.33680550000000004,0.01,0.01,0.01,0.4685497,51.73559
438,438,438,Mildenhall,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5535714262755103,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.14285714163265306,0.11418215035969295,0.44097225,0.04166666619791668,0.01,0.01,0.517361125,0.01,0.01,0.01,0.5156095,52.34757000000001
439,439,439,Medway,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.6428571410204083,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.24999999892857144,0.01,0.44097225,0.04166666619791668,0.01,0.01,0.447916625,0.01,0.01,0.01,0.5417860999999999,51.404740000000004
440,440,440,Braintree,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6964285672959185,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.01,0.11418215035969295,0.552083375,0.04166666619791668,0.01,0.01,0.420138875,0.01,0.01,0.01,0.5509269,51.88009
441,441,441,Gillingham,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.4285714294897959,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.3928571448469387,0.01,0.46180550000000004,0.04166666619791668,0.01,0.01,0.427083375,0.01,0.01,0.01,0.551438,51.38632
442,442,442,Hastings,0.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.21428571153061227,0.1666666641666667,0.01,0.01,0.14285714163265306,0.01,0.01,0.2857142875510204,0.01,0.513888875,0.01,0.01,0.01,0.4513888749999999,0.01,0.01,0.01,0.573453,50.85426
443,443,443,Maldon,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6964285672959185,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.2142857145918368,0.11418215035969295,0.5729166249999998,0.04166666619791668,0.01,0.01,0.37847225,0.01,0.01,0.01,0.6714479999999999,51.7318
444,444,444,Southend,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.6964285672959185,0.01,0.01,0.01,0.26190476180272104,0.01,0.01,0.3214285718877551,0.01,0.5,0.04166666619791668,0.01,0.01,0.388888875,0.01,0.01,0.01,0.7077123000000001,51.54593
445,445,445,Bury St Edmunds,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.5535714262755103,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.14285714163265306,0.11418215035969295,0.482638875,0.04166666619791668,0.01,0.01,0.4340277500000001,0.01,0.01,0.01,0.7104931999999999,52.24292
446,446,446,Thetford,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.6249999967857144,0.01,0.01,0.01,0.17857143025510205,0.01,0.01,0.14285714163265306,0.11418215035969295,0.5381944999999999,0.01,0.01,0.01,0.392361125,0.01,0.01,0.01,0.751657,52.412859999999995
447,447,447,Ashford,0.33333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.3749999967857143,0.2916666585416667,0.01,0.01,0.14285714163265306,0.01,0.01,0.4285714291836735,0.01,0.50347225,0.01,0.01,0.01,0.357638875,0.01,0.01,0.01,0.8750190000000001,51.14647
448,448,448,Faversham,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.4821428557653061,0.12499999437500005,0.01,0.01,0.17857143025510205,0.01,0.01,0.3928571448469387,0.01,0.479166625,0.01,0.01,0.01,0.416666625,0.01,0.01,0.01,0.889358,51.31599
449,449,449,Colchester,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4821428557653061,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.01,0.11418215035969295,0.552083375,0.04166666619791668,0.01,0.01,0.46180550000000004,0.01,0.01,0.01,0.891874,51.89593
450,450,450,New Romney,0.33333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.3749999967857143,0.2916666585416667,0.01,0.01,0.14285714163265306,0.01,0.01,0.4285714291836735,0.01,0.37847225,0.01,0.01,0.01,0.482638875,0.01,0.01,0.01,0.939473,50.98512
451,451,451,Canterbury,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.4821428557653061,0.12499999437500005,0.01,0.01,0.17857143025510205,0.01,0.01,0.3928571448469387,0.01,0.479166625,0.01,0.01,0.01,0.416666625,0.01,0.01,0.01,1.0789089,51.280229999999996
452,452,452,Ipswich,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.4464285672959185,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.01,0.11418215035969295,0.50347225,0.04166666619791668,0.01,0.01,0.4756944999999999,0.01,0.01,0.01,1.14822,52.05674000000001
453,453,453,Clacton,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4285714294897959,0.12499999437500005,0.01,0.01,0.3690476190986394,0.01,0.01,0.14285714163265306,0.11418215035969295,0.4375,0.04166666619791668,0.01,0.01,0.49305550000000004,0.01,0.01,0.01,1.153035,51.78953
454,454,454,Folkestone,0.33333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.3749999967857143,0.2916666585416667,0.01,0.01,0.2857142875510204,0.01,0.01,0.4285714291836735,0.01,0.46180550000000004,0.01,0.01,0.01,0.357638875,0.01,0.01,0.01,1.169456,51.0814
455,455,455,Sheringham,0.17045455,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.494318175227273,0.01,0.01,0.255681815698052,0.01,0.01,0.01,0.01,0.01,0.01,0.14610389592300554,0.1167772000100188,0.433238625,0.01,0.01,0.01,0.5752841249999999,0.4545454533333333,0.01,0.01,1.2109589,52.944419999999994
456,456,456,Harwich,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.12499999437500005,0.01,0.01,0.2261904774659864,0.01,0.01,0.01,0.11418215035969295,0.43055550000000004,0.04166666619791668,0.01,0.01,0.5694444999999999,0.01,0.01,0.01,1.260297,51.93473
457,457,457,Norwich,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.517857144234694,0.01,0.01,0.01,0.17857143025510205,0.01,0.01,0.14285714163265306,0.11418215035969295,0.4756944999999999,0.01,0.01,0.01,0.4756944999999999,0.01,0.01,0.01,1.297355,52.63089
458,458,458,Cromer,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.25,0.01,0.01,0.01,0.14285714163265306,0.01,0.01,0.14285714163265306,0.11418215035969295,0.423611125,0.01,0.01,0.01,0.548611125,0.44444444,0.01,0.01,1.301866,52.93145
459,459,459,Dover,0.33333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.3749999967857143,0.12499999437500005,0.01,0.01,0.2857142875510204,0.01,0.01,0.2857142875510204,0.01,0.4895833749999999,0.01,0.01,0.01,0.385416625,0.01,0.01,0.01,1.3134027,51.12788
460,460,460,Felixstowe,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.5,0.12499999437500005,0.01,0.01,0.2261904774659864,0.01,0.01,0.01,0.11418215035969295,0.47222225,0.04166666619791668,0.01,0.01,0.486111125,0.01,0.01,0.01,1.3512549999999999,51.961729999999996
461,461,461,Margate,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5357142820408164,0.12499999437500005,0.01,0.01,0.3214285718877551,0.01,0.01,0.2142857145918368,0.01,0.520833375,0.01,0.01,0.01,0.416666625,0.01,0.01,0.01,1.3868339,51.38965
462,462,462,Ramsgate,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4821428557653061,0.12499999437500005,0.01,0.01,0.2857142875510204,0.01,0.01,0.2142857145918368,0.01,0.510416625,0.01,0.01,0.01,0.447916625,0.01,0.01,0.01,1.4198950000000001,51.33555
463,463,463,Great Yarmouth,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.517857144234694,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.14285714163265306,0.11418215035969295,0.4756944999999999,0.04166666619791668,0.01,0.01,0.447916625,0.01,0.01,0.01,1.728047,52.59823000000001
464,464,464,Lowestoft,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.517857144234694,0.01,0.01,0.01,0.2261904774659864,0.01,0.01,0.14285714163265306,0.11418215035969295,0.4340277500000001,0.04166666619791668,0.01,0.01,0.4895833749999999,0.01,0.01,0.01,1.7534490000000005,52.48114
465,465,465,Swaffham,0.17045455,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.494318175227273,0.01,0.01,0.3652597403849722,0.01,0.01,0.01,0.14610389592300554,0.01,0.01,0.14610389592300554,0.1167772000100188,0.4545455,0.01,0.01,0.01,0.490056875,0.4545454533333333,0.01,0.01,0.687481,52.64747
466,466,466,Dereham,0.17045455,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.494318175227273,0.01,0.01,0.5844155833302412,0.01,0.01,0.01,0.14610389592300554,0.01,0.01,0.14610389592300554,0.1167772000100188,0.4545455,0.01,0.01,0.01,0.490056875,0.01,0.01,0.01,0.9378270000000001,52.681619999999995
467,467,467,Ely,0.17441859999999998,0.01,0.01,0.01,0.39244188924418894,0.01,0.01,0.01,0.01,0.01,0.01,0.5232558135049835,0.01,0.01,0.01,0.14950166164214526,0.01,0.01,0.14950166164214526,0.119492942474504,0.4287791249999999,0.01,0.01,0.01,0.545058125,0.01,0.01,0.01,0.262363,52.39954
468,468,468,March,0.17857145,0.01,0.01,0.01,0.40178569017856897,0.01,0.01,0.01,0.01,0.01,0.01,0.19132653159620994,0.01,0.01,0.01,0.3061224475801749,0.01,0.01,0.20408163457725947,0.01,0.438988125,0.01,0.01,0.01,0.513392875,0.47619048,0.01,0.01,0.088622,52.551719999999996
469,469,469,St Neots,0.5,0.01,0.01,0.01,0.3750001125000113,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.3928571410204082,0.01,0.01,0.01,0.2142857145918368,0.01,0.11111111333333333,0.07142857295918367,0.01,0.4513888749999999,0.062500001171875,0.01,0.01,0.4097222499999999,0.01,0.01,0.01,-0.26510300000000003,52.23008
470,470,470,Banham,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.6249999967857144,0.01,0.01,0.01,0.17857143025510205,0.01,0.01,0.14285714163265306,0.11418215035969295,0.49652775,0.01,0.01,0.01,0.4340277500000001,0.01,0.01,0.01,1.0402849,52.45125
471,471,471,Holt,0.17045455,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.494318175227273,0.01,0.01,0.255681815698052,0.01,0.01,0.01,0.01,0.01,0.01,0.14610389592300554,0.1167772000100188,0.433238625,0.01,0.01,0.01,0.5752841249999999,0.4545454533333333,0.01,0.01,1.086747,52.90936
472,472,472,Cromer,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4833332656666694,0.01,0.01,0.25,0.01,0.01,0.01,0.14285714163265306,0.01,0.01,0.14285714163265306,0.11418215035969295,0.423611125,0.01,0.01,0.01,0.548611125,0.44444444,0.01,0.01,1.301866,52.93145
473,473,473,Hunstanton,0.17857145,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5178571842857127,0.01,0.01,0.19132653159620994,0.01,0.01,0.01,0.1530612259329446,0.01,0.01,0.20408163457725947,0.01,0.5729166249999998,0.01,0.01,0.01,0.40178575,0.47619048,0.01,0.01,0.49103199999999997,52.93891
474,474,474,Horncastle,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09955752256793796,0.09948979257288633,0.053571434732142834,0.01,0.01,0.11734693731049566,0.02008928809988839,0.26190476,0.4234693891763849,0.01,0.376488125,0.17857142977678572,0.01,0.01,0.4657737499999999,1.0,0.20000002239999984,0.01,-0.11245,53.20731
475,475,475,Market Weighton,0.16666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4999999250000038,0.16261061517659958,0.5749999954999999,0.049999994750000026,0.01,0.01,0.2523809532176871,0.36249999704687497,0.07777778,0.30000000042857144,0.01,0.233333375,0.12499999859375002,0.01,0.01,0.4347222499999999,0.6,0.18666664650666684,0.01,-0.6677465,53.86484
476,476,476,Hawes,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2648230106997416,0.4107142852551021,0.12499999437500005,0.01,0.5532934087370648,0.24999999892857144,0.312500002109375,0.01,0.028571430040816324,0.01,0.5256945,0.031249998710937508,0.01,0.0507042280730014,0.3194445,0.01,0.01,0.25,-2.1968695,54.30383000000001
477,477,477,Reeth,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.473893806419845,0.21428571153061227,0.12499999437500005,0.01,0.4275449112097242,0.3214285718877551,0.06249999929687501,0.01,0.0999999987142857,0.01,0.4180555,0.031249998710937508,0.01,0.0507042280730014,0.482638875,0.01,0.01,0.01,-1.9428115000000001,54.38946
