placename,boilings,bossers,bullets,candy,comfits,cooshies,da-da,dods,dud-dews,fairings,frawzies,goffs,goodie,goodies,grots,gummies,humbugs,ju-jues,jubjubs,ket(s),lollies,lollypops,losion,lozengers,munch,peppermints,peps,smackry,snag,spice,spoggs,stash,suck,suckers,sucks,swadgies,swedgers,swedgies,sweeties,sweets,taffies,toffee,toffees,treats,tuck,tuffies,tutoos,longitude,latitude
Llandudno,0.000000000,0.00000000,0.000000000,0.029411765,0.000000000,0.00000000,0.058823529,0.00000000,0.000000000,0.01470588,0.00000000,0.000000000,0.000000000,0.004201681,0.000000000,0,0.016456583,0.000000000,0.009803922,0.000000000,0.014705882,0.004901961,0.000000000,0.000000000,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.004201681,0.000000000,0.000000000,0.004201681,0.00000000,0.000000000,0.000000000,0.18802521,0.5850840,0.00000000,0.000000000,0.023809524,0.036764706,0.00000000,0.00000000,0.00000000, -3.8276090,53.32406
Aviemore,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01515152,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.66666667,0.2878788,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.8238120,57.19449
Dalbeattie,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.013480392,0.000000000,0.004201681,0.000000000,0.017682073,0.007878151,0.000000000,0.000000000,0.000000000,0.003676471,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.004201681,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.52258403,0.4147409,0.00000000,0.003676471,0.007878151,0.000000000,0.00000000,0.00000000,0.00000000, -3.8225270,54.93422
Falkirk,0.000000000,0.00000000,0.000000000,0.007692308,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.004395604,0.000000000,0.004395604,0.004395604,0.000000000,0.000000000,0.000000000,0.010256410,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.004395604,0.000000000,0.000000000,0.000000000,0.00000000,0.030769231,0.000000000,0.64029304,0.2479853,0.00000000,0.000000000,0.030036630,0.015384615,0.00000000,0.00000000,0.00000000, -3.7839131,56.00188
Kingsbridge,0.000000000,0.00000000,0.000000000,0.020202020,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.03030303,0.000000000,0.000000000,0.020202020,0.000000000,0,0.030303030,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.21717172,0.6717172,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.7774930,50.28395
Pitlochry,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009950249,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.70398010,0.2860697,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.7297110,56.70436
Colwyn Bay,0.000000000,0.00000000,0.000000000,0.029411765,0.000000000,0.00000000,0.058823529,0.00000000,0.000000000,0.01470588,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.012254902,0.000000000,0.009803922,0.000000000,0.014705882,0.004901961,0.000000000,0.000000000,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.18382353,0.6102941,0.00000000,0.000000000,0.019607843,0.036764706,0.00000000,0.00000000,0.00000000, -3.7276400,53.29318
Totnes,0.000000000,0.00000000,0.000000000,0.020202020,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.03030303,0.000000000,0.000000000,0.020202020,0.000000000,0,0.030303030,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.20202020,0.6868687,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.6857970,50.43374
Grantown-on-Spey,0.000000000,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.010101010,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01515152,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.63131313,0.2828283,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000, -3.6096280,57.33041
Dumfries,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.009803922,0.000000000,0.004201681,0.000000000,0.014005602,0.004201681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.004201681,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.63655462,0.2934174,0.00000000,0.000000000,0.018907563,0.014705882,0.00000000,0.00000000,0.00000000, -3.6051200,55.07086
Whitehaven,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.017156863,0.000000000,0,0.013480392,0.000000000,0.000000000,0.014705882,0.020833333,0.009558824,0.000000000,0.000000000,0.000000000,0.003676471,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.23259804,0.6272059,0.00000000,0.009558824,0.051225490,0.000000000,0.00000000,0.00000000,0.00000000, -3.5892330,54.54970
Dartmouth,0.000000000,0.00000000,0.000000000,0.020202020,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.03030303,0.000000000,0.000000000,0.020202020,0.000000000,0,0.030303030,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.20202020,0.6868687,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.5788070,50.35252
Bridgend,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.019607843,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.029411765,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.18137255,0.7107843,0.02941176,0.000000000,0.000000000,0.029411765,0.00000000,0.00000000,0.00000000, -3.5769450,51.50429
Paignton,0.000000000,0.00000000,0.000000000,0.020202020,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.03030303,0.000000000,0.000000000,0.020202020,0.000000000,0,0.030303030,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.18686869,0.7020202,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.5642350,50.43508
Workington,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.017156863,0.000000000,0,0.013480392,0.000000000,0.000000000,0.014705882,0.020833333,0.009558824,0.000000000,0.000000000,0.000000000,0.003676471,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.27671569,0.5830882,0.00000000,0.009558824,0.051225490,0.000000000,0.00000000,0.00000000,0.00000000, -3.5427520,54.64357
Llanidloes,0.000000000,0.00000000,0.000000000,0.024509804,0.000000000,0.00000000,0.058823529,0.00000000,0.000000000,0.01470588,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.009803922,0.000000000,0.000000000,0.009803922,0.000000000,0.014705882,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17647059,0.6323529,0.00000000,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000, -3.5401950,52.44779
Exeter,0.000000000,0.00000000,0.000000000,0.020202020,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.03030303,0.000000000,0.000000000,0.020202020,0.000000000,0,0.030303030,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.18686869,0.7020202,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.5338990,50.71841
Torquay,0.000000000,0.00000000,0.000000000,0.020202020,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.03030303,0.000000000,0.000000000,0.020202020,0.000000000,0,0.030303030,0.000000000,0.000000000,0.000000000,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.20202020,0.6868687,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.5253150,50.46192
Thurso,0.000000000,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.025252525,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.025252525,0.010101010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01515152,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.67171717,0.2020202,0.00000000,0.000000000,0.010101010,0.000000000,0.00000000,0.00000000,0.00000000, -3.5220800,58.59357
Livingston,0.000000000,0.00000000,0.000000000,0.015625000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.014880952,0.000000000,0.004464286,0.004464286,0.000000000,0.000000000,0.000000000,0.010416667,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.004464286,0.000000000,0.000000000,0.000000000,0.00000000,0.015625000,0.000000000,0.63467262,0.2596726,0.00000000,0.000000000,0.020089286,0.015625000,0.00000000,0.00000000,0.00000000, -3.5180680,55.90071
Rhyl,0.000000000,0.00000000,0.000000000,0.029411765,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.01470588,0.00000000,0.000000000,0.000000000,0.004201681,0.000000000,0,0.016456583,0.000000000,0.009803922,0.000000000,0.014705882,0.004901961,0.000000000,0.000000000,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.004201681,0.000000000,0.000000000,0.004201681,0.00000000,0.000000000,0.000000000,0.18802521,0.6144958,0.00000000,0.000000000,0.023809524,0.066176471,0.00000000,0.00000000,0.00000000, -3.4916340,53.31914
Tiverton,0.000000000,0.00000000,0.000000000,0.015000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.03000000,0.000000000,0.000000000,0.025000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.21000000,0.7200000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.4912070,50.90205
Tiverton,0.000000000,0.00000000,0.000000000,0.015000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.03000000,0.000000000,0.000000000,0.025000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.21000000,0.7200000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.4912070,50.90205
Minehead,0.000000000,0.00000000,0.000000000,0.014705882,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.02941176,0.000000000,0.000000000,0.034313725,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.25490196,0.6666667,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.4811520,51.20428
Dunfermline,0.000000000,0.00000000,0.000000000,0.015625000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.010416667,0.000000000,0.010416667,0.000000000,0.000000000,0.000000000,0.000000000,0.010416667,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.015625000,0.000000000,0.65625000,0.2500000,0.00000000,0.000000000,0.015625000,0.015625000,0.00000000,0.00000000,0.00000000, -3.4521510,56.07174
Perth,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.009950249,0.000000000,0.009950249,0.000000000,0.000000000,0.000000000,0.000000000,0.009950249,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.66417910,0.3059701,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.4308381,56.39499
Prestatyn,0.000000000,0.00000000,0.000000000,0.036764706,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.01470588,0.00000000,0.000000000,0.000000000,0.004201681,0.000000000,0,0.016456583,0.000000000,0.009803922,0.000000000,0.014705882,0.004901961,0.000000000,0.000000000,0.000000000,0.004901961,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.004201681,0.000000000,0.000000000,0.004201681,0.00000000,0.000000000,0.000000000,0.15126050,0.6365546,0.00000000,0.000000000,0.031162465,0.066176471,0.00000000,0.00000000,0.00000000, -3.4076130,53.33651
Builth Wells,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.029411765,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.10784314,0.7549020,0.02941176,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000, -3.4045920,52.15002
Braemar,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.01515152,0.03030303,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.66666667,0.2878788,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000, -3.3979439,57.00647
Brecon,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.019607843,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.019607843,0.000000000,0.029411765,0.009803922,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17647059,0.6568627,0.02941176,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000, -3.3914630,51.94895
Merthyr Tydfil,0.000000000,0.00000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.019607843,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.009803922,0.000000000,0.029411765,0.009803922,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.18137255,0.6617647,0.02941176,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000, -3.3816460,51.74873
Llandrindod Wells,0.000000000,0.00000000,0.000000000,0.024509804,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.009803922,0.000000000,0,0.000000000,0.009803922,0.000000000,0.000000000,0.009803922,0.000000000,0.029411765,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.09803922,0.7303922,0.02941176,0.000000000,0.000000000,0.058823529,0.00000000,0.00000000,0.00000000, -3.3777420,52.24170
Corwen,0.000000000,0.00000000,0.000000000,0.051470588,0.000000000,0.00000000,0.058823529,0.00000000,0.000000000,0.01470588,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.009803922,0.000000000,0.022058824,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.17156863,0.6568627,0.00000000,0.000000000,0.007352941,0.007352941,0.00000000,0.00000000,0.00000000, -3.3692420,52.98005
Cockermouth,0.000000000,0.00000000,0.007352941,0.000000000,0.000000000,0.00000000,0.000000000,0.00000000,0.000000000,0.00000000,0.00000000,0.000000000,0.000000000,0.007352941,0.000000000,0,0.013480392,0.000000000,0.000000000,0.051470588,0.035539216,0.009558824,0.000000000,0.000000000,0.000000000,0.003676471,0.000000000,0.00000000,0.00000000,0.00000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.000000000,0.000000000,0.22524510,0.5953431,0.00000000,0.009558824,0.041421569,0.000000000,0.00000000,0.00000000,0.00000000, -3.3679850,54.66326
