placename,bap,bap (only if crusty),bap (only if soft),barm,barmcake,batch,breadbun,breadcake,breadroll,bun,butty,cake,cob,cob (only if crusty),cookie,dinner roll,flour bap,flourcake,Glasgow (only if browner on top),morning roll,muffin,oven bottom bread,rhol bara,roll,roll (only if crusty),roll (only if soft),softie,split,stottie,stottiecake,teacake,longitude,latitude
Eastbourne,0.07637363,0.000000000,0.015567766,0.010989011,0.0000000000,0.024725275,0.002747253,0.000000000,0.028754579,0.117582418,0.000000000,0.000000000,0.000000000,0.003663004,0.00000000,0.0049450549,0.000000000,0.00000000,0.000000000,0.0000000000,0.021978022,0.000000000,0.000000000,0.68443223,0.000000000,0.0054945055,0.000000000,0.0000000000,0.000000000,0.000000000,0.002747253,  0.2904720,50.76803
Brentwood,0.05717054,0.000000000,0.020348837,0.017441860,0.0000000000,0.002906977,0.000000000,0.005813953,0.046511628,0.105620155,0.000000000,0.000000000,0.005813953,0.002906977,0.00000000,0.0067829457,0.000000000,0.00000000,0.000000000,0.0000000000,0.017441860,0.000000000,0.000000000,0.71124031,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.3071749,51.62047
Skegness,0.14337349,0.000000000,0.007530120,0.000000000,0.0015060241,0.000000000,0.028614458,0.034538153,0.048995984,0.255823293,0.000000000,0.000000000,0.041566265,0.001506024,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.006024096,0.000000000,0.000000000,0.41244980,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.018072289,  0.3378810,53.14640
Downham Market,0.10018939,0.000000000,0.009469697,0.003787879,0.0000000000,0.000000000,0.006060606,0.000000000,0.037689394,0.100189394,0.000000000,0.000000000,0.017424242,0.003787879,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011363636,0.000000000,0.000000000,0.69488636,0.000000000,0.0037878788,0.000000000,0.0000000000,0.000000000,0.000000000,0.011363636,  0.3854720,52.60661
King's Lynn,0.14054581,0.000000000,0.014132554,0.000000000,0.0000000000,0.000000000,0.009161793,0.002339181,0.045516569,0.127875244,0.000000000,0.000000000,0.032553606,0.005360624,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011695906,0.000000000,0.000000000,0.59522417,0.000000000,0.0038986355,0.000000000,0.0000000000,0.000000000,0.000000000,0.011695906,  0.4022963,52.75168
Bexhill,0.07666667,0.000000000,0.012962963,0.011111111,0.0000000000,0.013888889,0.005000000,0.000000000,0.023888889,0.113703704,0.000000000,0.000000000,0.000000000,0.003703704,0.00000000,0.0050000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.022222222,0.000000000,0.000000000,0.70629630,0.000000000,0.0055555556,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.4662071,50.84991
Chelmsford,0.05813953,0.000000000,0.032945736,0.017441860,0.0000000000,0.002906977,0.002906977,0.005813953,0.041666667,0.070736434,0.000000000,0.000000000,0.002906977,0.000000000,0.00000000,0.0067829457,0.000000000,0.00000000,0.000000000,0.0000000000,0.017441860,0.000000000,0.000000000,0.72868217,0.000000000,0.0116279070,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.4685497,51.73559
Mildenhall,0.09962121,0.000000000,0.015530303,0.003787879,0.0000000000,0.000000000,0.002272727,0.000000000,0.033712121,0.078409091,0.000000000,0.000000000,0.017424242,0.006060606,0.00000000,0.0022727273,0.000000000,0.00000000,0.000000000,0.0000000000,0.011363636,0.000000000,0.002272727,0.71893939,0.000000000,0.0083333333,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.5156095,52.34757
Medway,0.08620690,0.000000000,0.024904215,0.000000000,0.0000000000,0.000000000,0.002873563,0.000000000,0.028735632,0.055555556,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011494253,0.000000000,0.000000000,0.76436782,0.000000000,0.0258620690,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.5417861,51.40474
Braintree,0.10670498,0.000000000,0.022413793,0.017241379,0.0000000000,0.000000000,0.000000000,0.000000000,0.048659004,0.110153257,0.000000000,0.000000000,0.002873563,0.002298851,0.00000000,0.0061302682,0.000000000,0.00000000,0.000000000,0.0000000000,0.017241379,0.000000000,0.002298851,0.65938697,0.000000000,0.0045977011,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.5509269,51.88009
Gillingham,0.08045977,0.000000000,0.024904215,0.000000000,0.0000000000,0.000000000,0.002873563,0.000000000,0.028735632,0.055555556,0.000000000,0.000000000,0.000000000,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011494253,0.000000000,0.000000000,0.77011494,0.000000000,0.0258620690,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.5514380,51.38632
Hastings,0.07765568,0.000000000,0.007326007,0.010989011,0.0000000000,0.013736264,0.004945055,0.000000000,0.019963370,0.112454212,0.000000000,0.000000000,0.000000000,0.003663004,0.00000000,0.0049450549,0.000000000,0.00000000,0.000000000,0.0000000000,0.032967033,0.000000000,0.000000000,0.70586081,0.000000000,0.0054945055,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.5734530,50.85426
Maldon,0.06104651,0.000000000,0.022286822,0.017441860,0.0000000000,0.000000000,0.002906977,0.000000000,0.039728682,0.089147287,0.000000000,0.000000000,0.002906977,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.017441860,0.000000000,0.000000000,0.73546512,0.000000000,0.0116279070,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.6714480,51.73180
Southend,0.06976744,0.000000000,0.022286822,0.000000000,0.0000000000,0.000000000,0.002906977,0.000000000,0.043604651,0.067829457,0.000000000,0.000000000,0.002906977,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.77616279,0.000000000,0.0145348837,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.7077123,51.54593
Bury St Edmunds,0.11875000,0.000000000,0.015530303,0.006628788,0.0000000000,0.000000000,0.000000000,0.000000000,0.023484848,0.089015152,0.000000000,0.000000000,0.009469697,0.006060606,0.00000000,0.0022727273,0.000000000,0.00000000,0.000000000,0.0000000000,0.014204545,0.000000000,0.002272727,0.70397727,0.000000000,0.0083333333,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.7104932,52.24292
Thetford,0.13773946,0.000000000,0.009961686,0.003831418,0.0000000000,0.000000000,0.002873563,0.000000000,0.031800766,0.099042146,0.000000000,0.000000000,0.020498084,0.006130268,0.00000000,0.0022988506,0.000000000,0.00000000,0.000000000,0.0000000000,0.011494253,0.000000000,0.002298851,0.66360153,0.000000000,0.0084291188,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.7516570,52.41286
Ashford,0.10444444,0.000000000,0.012962963,0.000000000,0.0000000000,0.000000000,0.007777778,0.000000000,0.038703704,0.142037037,0.000000000,0.000000000,0.002222222,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0022222222,0.011111111,0.000000000,0.000000000,0.67296296,0.000000000,0.0055555556,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.8750190,51.14647
Faversham,0.10303030,0.000000000,0.018939394,0.000000000,0.0000000000,0.000000000,0.010795455,0.000000000,0.050946970,0.107386364,0.000000000,0.000000000,0.002272727,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0022727273,0.011363636,0.000000000,0.000000000,0.68446970,0.000000000,0.0085227273,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.8893580,51.31599
Colchester,0.09728682,0.000000000,0.014922481,0.002906977,0.0000000000,0.000000000,0.000000000,0.000000000,0.029844961,0.084302326,0.000000000,0.000000000,0.002906977,0.002325581,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0000000000,0.020348837,0.000000000,0.002325581,0.73585271,0.000000000,0.0046511628,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.8918740,51.89593
New Romney,0.09796296,0.000000000,0.011111111,0.011111111,0.0000000000,0.000000000,0.007777778,0.000000000,0.035925926,0.144814815,0.000000000,0.000000000,0.002222222,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0022222222,0.022222222,0.000000000,0.000000000,0.65907407,0.000000000,0.0055555556,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.9394730,50.98512
Canterbury,0.10490741,0.000000000,0.014351852,0.000000000,0.0000000000,0.000000000,0.011944444,0.000000000,0.048425926,0.120277778,0.000000000,0.000000000,0.002222222,0.001388889,0.00000000,0.0013888889,0.000000000,0.00000000,0.000000000,0.0022222222,0.011111111,0.000000000,0.000000000,0.67342593,0.000000000,0.0083333333,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  1.0789089,51.28023
Ipswich,0.15155039,0.000000000,0.018798450,0.002906977,0.0000000000,0.000000000,0.000000000,0.002906977,0.025000000,0.091085271,0.000000000,0.000000000,0.003875969,0.002325581,0.00000000,0.0023255814,0.000000000,0.00000000,0.000000000,0.0000000000,0.002906977,0.000000000,0.002325581,0.67674419,0.000000000,0.0114341085,0.000000000,0.0000000000,0.000000000,0.000000000,0.005813953,  1.1482200,52.05674
Clacton,0.08914729,0.000000000,0.010077519,0.002906977,0.0000000000,0.000000000,0.002906977,0.000000000,0.033333333,0.102713178,0.000000000,0.000000000,0.000000000,0.002325581,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002906977,0.000000000,0.002325581,0.74321705,0.000000000,0.0023255814,0.000000000,0.0000000000,0.000000000,0.000000000,0.005813953,  1.1530350,51.78953
Folkestone,0.10305556,0.000000000,0.014351852,0.011111111,0.0000000000,0.000000000,0.009166667,0.000000000,0.037314815,0.140648148,0.000000000,0.000000000,0.002222222,0.001388889,0.00000000,0.0013888889,0.000000000,0.00000000,0.000000000,0.0022222222,0.011111111,0.000000000,0.000000000,0.66046296,0.000000000,0.0055555556,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  1.1694560,51.08140
Sheringham,0.18333333,0.000000000,0.013565891,0.000000000,0.0000000000,0.000000000,0.009108527,0.005232558,0.040891473,0.127131783,0.000000000,0.000000000,0.017829457,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.58449612,0.000000000,0.0067829457,0.000000000,0.0000000000,0.000000000,0.000000000,0.011627907,  1.2109589,52.94442
Harwich,0.13372093,0.000000000,0.012015504,0.002906977,0.0000000000,0.000000000,0.000000000,0.000000000,0.022674419,0.084302326,0.000000000,0.000000000,0.000000000,0.002325581,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002906977,0.000000000,0.002325581,0.72868217,0.000000000,0.0023255814,0.000000000,0.0000000000,0.000000000,0.000000000,0.005813953,  1.2602970,51.93473
Norwich,0.17519380,0.000000000,0.013565891,0.002906977,0.0000000000,0.000000000,0.005232558,0.002906977,0.038565891,0.116085271,0.000000000,0.000000000,0.014922481,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002906977,0.000000000,0.000000000,0.60348837,0.000000000,0.0067829457,0.000000000,0.0000000000,0.000000000,0.000000000,0.017441860,  1.2973550,52.63089
Cromer,0.18333333,0.000000000,0.013565891,0.000000000,0.0000000000,0.000000000,0.009108527,0.005232558,0.040891473,0.127131783,0.000000000,0.000000000,0.017829457,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.58449612,0.000000000,0.0067829457,0.000000000,0.0000000000,0.000000000,0.000000000,0.011627907,  1.3018660,52.93145
Dover,0.11046296,0.000000000,0.014351852,0.000000000,0.0000000000,0.000000000,0.009166667,0.000000000,0.042870370,0.136944444,0.000000000,0.000000000,0.002222222,0.001388889,0.00000000,0.0013888889,0.000000000,0.00000000,0.000000000,0.0022222222,0.011111111,0.000000000,0.000000000,0.66231481,0.000000000,0.0055555556,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  1.3134027,51.12788
Felixstowe,0.14534884,0.000000000,0.014922481,0.002906977,0.0000000000,0.000000000,0.000000000,0.002906977,0.022674419,0.087209302,0.000000000,0.000000000,0.000000000,0.002325581,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002906977,0.000000000,0.002325581,0.70542636,0.000000000,0.0052325581,0.000000000,0.0000000000,0.000000000,0.000000000,0.005813953,  1.3512550,51.96173
Margate,0.09765918,0.000000000,0.023876404,0.000000000,0.0000000000,0.000000000,0.009269663,0.000000000,0.047097378,0.126310861,0.000000000,0.000000000,0.002247191,0.001404494,0.00000000,0.0014044944,0.000000000,0.00000000,0.000000000,0.0022471910,0.000000000,0.000000000,0.000000000,0.68848315,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  1.3868339,51.38965
Ramsgate,0.10046816,0.000000000,0.023876404,0.000000000,0.0000000000,0.000000000,0.009269663,0.000000000,0.049906367,0.129119850,0.000000000,0.000000000,0.002247191,0.001404494,0.00000000,0.0014044944,0.000000000,0.00000000,0.000000000,0.0022471910,0.000000000,0.000000000,0.000000000,0.68005618,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  1.4198950,51.33555
Great Yarmouth,0.16899225,0.000000000,0.013565891,0.002906977,0.0000000000,0.000000000,0.005232558,0.002906977,0.032364341,0.113759690,0.000000000,0.000000000,0.006782946,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002906977,0.000000000,0.000000000,0.62635659,0.000000000,0.0067829457,0.000000000,0.0000000000,0.000000000,0.000000000,0.017441860,  1.7280470,52.59823
Lowestoft,0.17286822,0.000000000,0.013565891,0.002906977,0.0000000000,0.000000000,0.005232558,0.002906977,0.036240310,0.113759690,0.000000000,0.000000000,0.006782946,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002906977,0.000000000,0.000000000,0.61860465,0.000000000,0.0067829457,0.000000000,0.0000000000,0.000000000,0.000000000,0.017441860,  1.7534490,52.48114
Swaffham,0.14166667,0.000000000,0.016472868,0.000000000,0.0000000000,0.000000000,0.011434109,0.002906977,0.048643411,0.101937984,0.000000000,0.000000000,0.017829457,0.003875969,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011627907,0.000000000,0.000000000,0.62519380,0.000000000,0.0067829457,0.000000000,0.0000000000,0.000000000,0.000000000,0.011627907,  0.6874810,52.64747
Dereham,0.17713178,0.000000000,0.013565891,0.000000000,0.0000000000,0.000000000,0.005232558,0.002906977,0.038565891,0.118992248,0.000000000,0.000000000,0.017829457,0.003875969,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.60348837,0.000000000,0.0067829457,0.000000000,0.0000000000,0.000000000,0.000000000,0.011627907,  0.9378270,52.68162
Ely,0.09007491,0.000000000,0.012172285,0.003745318,0.0000000000,0.000000000,0.002247191,0.000000000,0.058239700,0.077528090,0.000000000,0.000000000,0.017228464,0.003745318,0.00000000,0.0022471910,0.000000000,0.00000000,0.000000000,0.0000000000,0.011235955,0.000000000,0.000000000,0.71554307,0.000000000,0.0059925094,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.2623630,52.39954
March,0.08783069,0.000000000,0.013949014,0.003848004,0.0000000000,0.000000000,0.006156806,0.000000000,0.053198653,0.116209716,0.000000000,0.000000000,0.029244829,0.005291005,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011544012,0.000000000,0.000000000,0.66887927,0.000000000,0.0038480038,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,  0.0886220,52.55172
St Neots,0.07701149,0.000000000,0.008620690,0.000000000,0.0000000000,0.011494253,0.006130268,0.000000000,0.077011494,0.053065134,0.000000000,0.000000000,0.011494253,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.011494253,0.000000000,0.000000000,0.74367816,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000, -0.2651030,52.23008
Banham,0.18449612,0.000000000,0.017441860,0.002906977,0.0000000000,0.000000000,0.005232558,0.002906977,0.040116279,0.107945736,0.000000000,0.000000000,0.006782946,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.002906977,0.000000000,0.000000000,0.60503876,0.000000000,0.0067829457,0.000000000,0.0000000000,0.000000000,0.000000000,0.017441860,  1.0402849,52.45125
Holt,0.17751938,0.000000000,0.013565891,0.000000000,0.0000000000,0.000000000,0.009108527,0.005232558,0.052519380,0.127131783,0.000000000,0.000000000,0.017829457,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.57868217,0.000000000,0.0067829457,0.000000000,0.0000000000,0.000000000,0.000000000,0.011627907,  1.0867470,52.90936
Cromer,0.18333333,0.000000000,0.013565891,0.000000000,0.0000000000,0.000000000,0.009108527,0.005232558,0.040891473,0.127131783,0.000000000,0.000000000,0.017829457,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.000000000,0.58449612,0.000000000,0.0067829457,0.000000000,0.0000000000,0.000000000,0.000000000,0.011627907,  1.3018660,52.93145
Hunstanton,0.13849206,0.000000000,0.011408730,0.000000000,0.0000000000,0.000000000,0.015674603,0.002380952,0.046230159,0.171230159,0.000000000,0.000000000,0.036111111,0.001488095,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.005952381,0.000000000,0.000000000,0.55515873,0.000000000,0.0039682540,0.000000000,0.0000000000,0.000000000,0.000000000,0.011904762,  0.4910320,52.93891
Horncastle,0.15218254,0.000000000,0.011408730,0.000000000,0.0014880952,0.000000000,0.046130952,0.028174603,0.052976190,0.288095238,0.000000000,0.000000000,0.109126984,0.001488095,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.017857143,0.000000000,0.000000000,0.28511905,0.000000000,0.0000000000,0.000000000,0.0000000000,0.000000000,0.000000000,0.005952381, -0.1124500,53.20731
Market Weighton,0.19578853,0.000000000,0.001344086,0.068100358,0.0000000000,0.003136201,0.046146953,0.163530466,0.021057348,0.266577061,0.000000000,0.010752688,0.010752688,0.000000000,0.00000000,0.0000000000,0.000000000,0.00000000,0.000000000,0.0000000000,0.021505376,0.000000000,0.000000000,0.17786738,0.000000000,0.0026881720,0.000000000,0.0000000000,0.000000000,0.000000000,0.010752688, -0.6677465,53.86484
Hawes,0.17252326,0.000000000,0.005747126,0.029693487,0.0207991242,0.013409962,0.026546251,0.011494253,0.007772304,0.391187739,0.000000000,0.000000000,0.007772304,0.001915709,0.00000000,0.0038314176,0.000000000,0.00000000,0.000000000,0.0000000000,0.011494253,0.000000000,0.000000000,0.15049261,0.000000000,0.0019157088,0.000000000,0.0000000000,0.000000000,0.000000000,0.143404488, -2.1968695,54.30383
