placename,where_is_x,where_is_x_at,where_to_is_x,where_x_to,longitude,latitude
Keighley,0.9901950,0.0091007584,0.00000000000,0.0007042254, -1.9123580,53.86780
Birmingham,0.9907144,0.0085455929,0.00000000000,0.0007400307, -1.8904010,52.48624
Bournemouth,0.9935240,0.0032379924,0.00000000000,0.0032379924, -1.8807690,50.71916
Halifax,0.9924197,0.0075803152,0.00000000000,0.0000000000, -1.8575400,53.72702
Salisbury,0.9912207,0.0062709030,0.00000000000,0.0025083612, -1.7944720,51.06878
Ringwood,0.9931146,0.0036452005,0.00000000000,0.0032401782, -1.7888170,50.84495
Huddersfield,0.9891668,0.0108332219,0.00000000000,0.0000000000, -1.7850351,53.64579
Peterhead,0.9928990,0.0063535567,0.00000000000,0.0007474773, -1.7840660,57.50812
Swindon,0.9946513,0.0053486529,0.00000000000,0.0000000000, -1.7797176,51.55577
Bradford,0.9907902,0.0087992022,0.00000000000,0.0004106294, -1.7593980,53.79598
Ashbourne,0.9882643,0.0104317589,0.00086931324,0.0004346566, -1.7321790,53.01663
Marlborough,0.9941032,0.0058968059,0.00000000000,0.0000000000, -1.7270620,51.42007
Stratford-upon-Avon,0.9965956,0.0034044485,0.00000000000,0.0000000000, -1.7082980,52.19173
Alnwick,0.9913881,0.0070096733,0.00000000000,0.0016022111, -1.7062990,55.41274
Otley,0.9914167,0.0077526534,0.00000000000,0.0008306414, -1.6917860,53.90583
Bishop Auckland,0.9785401,0.0204844741,0.00000000000,0.0009754511, -1.6787880,54.66382
Burton upon Trent,0.9891626,0.0088669951,0.00197044335,0.0000000000, -1.6371359,52.81403
Newcastle,0.9884073,0.0105225611,0.00000000000,0.0010700910, -1.6177800,54.97825
Durham,0.9790042,0.0197960408,0.00000000000,0.0011997600, -1.5848520,54.77525
Ashington,0.9904414,0.0080880866,0.00000000000,0.0014705612, -1.5659829,55.18298
Darlington,0.9799386,0.0195192481,0.00000000000,0.0005422013, -1.5594580,54.52361
Leeds,0.9918791,0.0068072416,0.00000000000,0.0013136782, -1.5490774,53.80076
Harrogate,0.9945460,0.0036359964,0.00000000000,0.0018179982, -1.5418120,53.99212
Leamington Spa,0.9913601,0.0071240905,0.00000000000,0.0015157639, -1.5200789,52.28519
Coventry,0.9912656,0.0069518717,0.00000000000,0.0017825312, -1.5196930,52.40682
Blyth,0.9883340,0.0105680680,0.00000000000,0.0010979811, -1.5102770,55.12696
Wakefield,0.9883697,0.0104060396,0.00000000000,0.0012242400, -1.5059240,53.68330
Andover,0.9977714,0.0022285809,0.00000000000,0.0000000000, -1.4919233,51.21120
Witney,0.9946088,0.0044926994,0.00000000000,0.0008985399, -1.4850544,51.78594
Barnsley,0.9894962,0.0093367049,0.00000000000,0.0011670881, -1.4797260,53.55263
Derby,0.9887218,0.0112781955,0.00000000000,0.0000000000, -1.4746186,52.92253
Sheffield,0.9904339,0.0088504442,0.00000000000,0.0007156693, -1.4700850,53.38113
Nuneaton,0.9932933,0.0067066939,0.00000000000,0.0000000000, -1.4653820,52.52049
Northallerton,0.9883008,0.0108635097,0.00000000000,0.0008356546, -1.4299590,54.33796
South Shields,0.9884123,0.0100630209,0.00000000000,0.0015247001, -1.4274060,54.99942
Chesterfield,0.9869927,0.0101168252,0.00000000000,0.0028905215, -1.4216290,53.23505
Southampton,0.9976721,0.0012932707,0.00025865414,0.0007759624, -1.4043509,50.90970
Wetherby,0.9905161,0.0074221703,0.00000000000,0.0020617140, -1.3848160,53.92706
Sunderland,0.9878329,0.0105228543,0.00000000000,0.0016441960, -1.3838010,54.90687
Rotherham,0.9864030,0.0128049424,0.00000000000,0.0007920583, -1.3635009,53.43260
Castleford,0.9883062,0.0095676825,0.00000000000,0.0021261517, -1.3459680,53.72347
Thirsk,0.9945586,0.0036275695,0.00000000000,0.0018137848, -1.3413770,54.23385
Banbury,1.0000000,0.0000000000,0.00000000000,0.0000000000, -1.3397750,52.06290
Stockton,0.9861654,0.0109049479,0.00000000000,0.0029296875, -1.3289821,54.57046
Newbury,0.9973487,0.0017675652,0.00000000000,0.0008837826, -1.3231139,51.40141
Isle of Wight,0.9909184,0.0077978477,0.00000000000,0.0012837920, -1.3047340,50.69385
Isle of Wight,0.9909184,0.0077978477,0.00000000000,0.0012837920, -1.3047340,50.69385
Abingdon,0.9948978,0.0042965516,0.00000000000,0.0008056034, -1.2879529,51.67078
Shetland Islands,0.9917181,0.0082819446,0.00000000000,0.0000000000, -1.2659409,60.52965
Rugby,0.9952756,0.0023622047,0.00000000000,0.0023622047, -1.2650320,52.37088
Oxford,0.9942028,0.0049690584,0.00000000000,0.0008281764, -1.2577263,51.75202
Middlesbrough,0.9848517,0.0116402679,0.00000000000,0.0035080259, -1.2349560,54.57423
Hartlepool,0.9833738,0.0131426159,0.00000000000,0.0034835849, -1.2129260,54.69174
Loughborough,0.9887403,0.0084447572,0.00000000000,0.0028149191, -1.2061660,52.77210
Mansfield,0.9928755,0.0071244805,0.00000000000,0.0000000000, -1.1986740,53.14720
Nottingham,0.9908561,0.0074406096,0.00000000000,0.0017032721, -1.1581086,52.95478
Bicester,0.9972851,0.0019392372,0.00000000000,0.0007756949, -1.1535899,51.89960
Leicester,0.9892900,0.0080324869,0.00000000000,0.0026774956, -1.1397592,52.63688
Doncaster,0.9825835,0.0157837446,0.00000000000,0.0016328012, -1.1284620,53.52282
Worksop,0.9910164,0.0068698256,0.00000000000,0.0021137925, -1.1227450,53.30930
Basingstoke,0.9962640,0.0037359900,0.00000000000,0.0000000000, -1.0923964,51.26654
Portsmouth,0.9904728,0.0085416156,0.00000000000,0.0009855710, -1.0879769,50.81977
York,0.9910349,0.0081245768,0.00000000000,0.0008404735, -1.0872979,53.95997
Selby,1.0000000,0.0000000000,0.00000000000,0.0000000000, -1.0671890,53.78352
Helmsley,0.9946075,0.0035949670,0.00000000000,0.0017974835, -1.0562636,54.24651
Towcester,0.9944268,0.0046443223,0.00000000000,0.0009288645, -0.9896880,52.13511
Reading,0.9969959,0.0025749231,0.00000000000,0.0004291539, -0.9781303,51.45426
Retford,0.9865445,0.0111154446,0.00000000000,0.0023400936, -0.9455030,53.32136
Petersfield,0.9933160,0.0066839955,0.00000000000,0.0000000000, -0.9389900,51.00759
Northampton,0.9947570,0.0044363783,0.00000000000,0.0008066142, -0.9026560,52.24048
Melton Mowbray,0.9912397,0.0087602867,0.00000000000,0.0000000000, -0.8871260,52.76640
Aylesbury,0.9864219,0.0098063867,0.00000000000,0.0037716872, -0.8084000,51.81561
Newark-on-Trent,0.9957939,0.0042060988,0.00000000000,0.0000000000, -0.8065700,53.07004
Malton,0.9917977,0.0078457012,0.00000000000,0.0003566228, -0.7978970,54.13684
Chichester,0.9927048,0.0067340067,0.00000000000,0.0005611672, -0.7749360,50.83761
Gainsborough,0.9875592,0.0124407583,0.00000000000,0.0000000000, -0.7744650,53.40058
Milton Keynes,0.9969711,0.0020969245,0.00000000000,0.0009319664, -0.7594171,52.04062
Aldershot,0.9966559,0.0033441088,0.00000000000,0.0000000000, -0.7557509,51.24837
High Wycombe,0.9979417,0.0020583190,0.00000000000,0.0000000000, -0.7482290,51.62861
Midhurst,0.9939880,0.0060120240,0.00000000000,0.0000000000, -0.7372740,50.98690
Kettering,0.9917374,0.0082625660,0.00000000000,0.0000000000, -0.7302490,52.39632
Wellingborough,0.9929907,0.0070093458,0.00000000000,0.0000000000, -0.6939640,52.30242
Corby,0.9912892,0.0087108014,0.00000000000,0.0000000000, -0.6842333,52.49230
Bognor Regis,0.9927464,0.0059735457,0.00085336368,0.0004266818, -0.6730610,50.78300
Scunthorpe,0.9881430,0.0100328347,0.00000000000,0.0018241518, -0.6544130,53.58865
Grantham,0.9899809,0.0100190840,0.00000000000,0.0000000000, -0.6435820,52.91252
Whitby,0.9860632,0.0111494558,0.00000000000,0.0027873640, -0.6133470,54.48633
Slough,0.9969584,0.0030415681,0.00000000000,0.0000000000, -0.5950406,51.51054
Guildford,0.9948800,0.0040960291,0.00000000000,0.0010240073, -0.5704090,51.23622
Woking,0.9942013,0.0047754406,0.00000000000,0.0010233087, -0.5600349,51.31677
Lincoln,0.9885304,0.0114696437,0.00000000000,0.0000000000, -0.5405790,53.23069
Bedford,0.9939302,0.0030349014,0.00000000000,0.0030349014, -0.4667782,52.13864
Heathrow,0.9939759,0.0060240964,0.00000000000,0.0000000000, -0.4542955,51.47002
Driffield,0.9893559,0.0098253275,0.00000000000,0.0008187773, -0.4433770,54.00600
Beverley,0.9894822,0.0094390507,0.00000000000,0.0010787487, -0.4350930,53.84196
Luton,0.9951657,0.0048343237,0.00000000000,0.0000000000, -0.4200255,51.87867
Scarborough,0.9873912,0.0117081957,0.00000000000,0.0009006304, -0.3997520,54.28311
Worthing,0.9949075,0.0042437817,0.00084875634,0.0000000000, -0.3728820,50.81787
Dorking,0.9904480,0.0095519673,0.00000000000,0.0000000000, -0.3323780,51.23220
Hull,0.9905737,0.0083490439,0.00000000000,0.0010772960, -0.3274198,53.76762
Horsham,0.9940412,0.0042562583,0.00000000000,0.0017025033, -0.3258580,51.06288
Biggleswade,0.9983949,0.0000000000,0.00000000000,0.0016051364, -0.2642200,52.08694
Peterborough,0.9922092,0.0077908122,0.00000000000,0.0000000000, -0.2405299,52.56950
Welwyn Garden City,0.9972136,0.0013931889,0.00000000000,0.0013931889, -0.2086610,51.80317
Bridlington,0.9894464,0.0097998157,0.00000000000,0.0007538320, -0.1988020,54.08535
Stevenage,0.9922856,0.0055103165,0.00000000000,0.0022041266, -0.1966120,51.90376
Crawley,0.9959253,0.0020373514,0.00000000000,0.0020373514, -0.1872275,51.10914
Huntingdon,0.9967497,0.0032502709,0.00000000000,0.0000000000, -0.1825520,52.33146
Hove,0.9969305,0.0017265972,0.00000000000,0.0013429090, -0.1687490,50.82793
Spalding,0.9924242,0.0075757576,0.00000000000,0.0000000000, -0.1537024,52.79010
Brighton,0.9969341,0.0017245876,0.00000000000,0.0013413459, -0.1371630,50.82253
London,0.9945446,0.0042922483,0.00007456135,0.0010885957, -0.1277583,51.50735
Grimsby,0.9928128,0.0066548358,0.00000000000,0.0005323869, -0.0807840,53.56747
Boston,0.9953316,0.0046684223,0.00000000000,0.0000000000, -0.0265770,52.97894
Royston,0.9949917,0.0033388982,0.00000000000,0.0016694491, -0.0240660,52.04814
Louth,0.9966063,0.0033936652,0.00000000000,0.0000000000, -0.0077110,53.36596
Lewes,0.9964264,0.0013897238,0.00000000000,0.0021838516,  0.0087800,50.87387
Chatteris,0.9923306,0.0076693651,0.00000000000,0.0000000000,  0.0540120,52.45610
Uckfield,0.9974890,0.0008369913,0.00000000000,0.0016739826,  0.0959130,50.96641
Cambridge,0.9940843,0.0047021944,0.00000000000,0.0012134695,  0.1218170,52.20534
Bishop's Stortford,0.9989179,0.0010820559,0.00000000000,0.0000000000,  0.1536502,51.87216
Wisbech,0.9871306,0.0119161106,0.00000000000,0.0009532888,  0.1587970,52.66632
Sevenoaks,0.9956938,0.0028708134,0.00000000000,0.0014354067,  0.1908980,51.27241
Tunbridge Wells,0.9968267,0.0031733439,0.00000000000,0.0000000000,  0.2636950,51.13238
Eastbourne,0.9901823,0.0072565728,0.00000000000,0.0025611433,  0.2904720,50.76803
Brentwood,0.9900763,0.0077184600,0.00000000000,0.0022052743,  0.3071749,51.62047
Skegness,0.9916488,0.0077087794,0.00000000000,0.0006423983,  0.3378810,53.14640
Downham Market,0.9897959,0.0092764378,0.00000000000,0.0009276438,  0.3854720,52.60661
King's Lynn,0.9878721,0.0110253583,0.00000000000,0.0011025358,  0.4022963,52.75168
Bexhill,0.9907164,0.0083063392,0.00000000000,0.0009772164,  0.4662071,50.84991
Chelmsford,0.9900915,0.0083841463,0.00000000000,0.0015243902,  0.4685497,51.73559
Mildenhall,0.9931174,0.0068825911,0.00000000000,0.0000000000,  0.5156095,52.34757
Medway,0.9887355,0.0086140254,0.00000000000,0.0026504694,  0.5417861,51.40474
Braintree,0.9925956,0.0074043603,0.00000000000,0.0000000000,  0.5509269,51.88009
Gillingham,0.9937889,0.0039524948,0.00000000000,0.0022585684,  0.5514380,51.38632
Hastings,0.9897242,0.0092971837,0.00000000000,0.0009786509,  0.5734530,50.85426
Maldon,0.9907586,0.0077011937,0.00000000000,0.0015402387,  0.6714480,51.73181
Southend,0.9925389,0.0061872555,0.00000000000,0.0012738467,  0.7077123,51.54593
Bury St Edmunds,0.9922819,0.0073825503,0.00000000000,0.0003355705,  0.7104932,52.24292
Thetford,0.9940641,0.0047487139,0.00000000000,0.0011871785,  0.7516570,52.41286
Ashford,0.9917246,0.0082754470,0.00000000000,0.0000000000,  0.8750190,51.14647
Faversham,0.9978619,0.0014253813,0.00000000000,0.0007126906,  0.8893580,51.31599
Colchester,0.9951665,0.0037593985,0.00000000000,0.0010741139,  0.8918740,51.89593
New Romney,0.9876712,0.0111545988,0.00000000000,0.0011741683,  0.9394730,50.98512
Canterbury,0.9967656,0.0024257779,0.00000000000,0.0008085926,  1.0789089,51.28023
Ipswich,0.9952136,0.0043512945,0.00000000000,0.0004351295,  1.1482200,52.05674
Clacton,0.9954351,0.0035114414,0.00000000000,0.0010534324,  1.1530350,51.78953
Folkestone,0.9940403,0.0054179007,0.00000000000,0.0005417901,  1.1694560,51.08140
Sheringham,0.9947294,0.0052705552,0.00000000000,0.0000000000,  1.2109589,52.94442
Harwich,0.9968792,0.0027740854,0.00000000000,0.0003467607,  1.2602970,51.93473
Norwich,0.9927935,0.0069062156,0.00000000000,0.0003002702,  1.2973550,52.63089
Cromer,0.9922442,0.0074574923,0.00000000000,0.0002982997,  1.3018660,52.93145
Dover,0.9959879,0.0034389209,0.00000000000,0.0005731535,  1.3134027,51.12788
Felixstowe,0.9967024,0.0027480077,0.00000000000,0.0005496015,  1.3512550,51.96173
Margate,0.9967416,0.0021722799,0.00000000000,0.0010861399,  1.3868339,51.38965
Ramsgate,0.9967550,0.0021633510,0.00000000000,0.0010816755,  1.4198950,51.33555
Great Yarmouth,0.9934354,0.0057083056,0.00000000000,0.0008562458,  1.7280470,52.59823
Lowestoft,0.9981752,0.0000000000,0.00000000000,0.0018248175,  1.7534490,52.48114
Swaffham,0.9924834,0.0069384215,0.00000000000,0.0005782018,  0.6874810,52.64747
Dereham,0.9961696,0.0038303694,0.00000000000,0.0000000000,  0.9378270,52.68162
Ely,0.9956289,0.0043710539,0.00000000000,0.0000000000,  0.2623630,52.39954
March,0.9914040,0.0085959885,0.00000000000,0.0000000000,  0.0886220,52.55172
St Neots,1.0000000,0.0000000000,0.00000000000,0.0000000000, -0.2651030,52.23008
Banham,0.9972499,0.0027500859,0.00000000000,0.0000000000,  1.0402849,52.45125
Holt,0.9947294,0.0052705552,0.00000000000,0.0000000000,  1.0867470,52.90936
Cromer,0.9922442,0.0074574923,0.00000000000,0.0002982997,  1.3018660,52.93145
Hunstanton,0.9902941,0.0088235294,0.00000000000,0.0008823529,  0.4910320,52.93891
Horncastle,0.9904510,0.0095490183,0.00000000000,0.0000000000, -0.1124500,53.20731
Market Weighton,0.9856287,0.0125748503,0.00000000000,0.0017964072, -0.6677465,53.86484
Hawes,0.9916357,0.0083643123,0.00000000000,0.0000000000, -2.1968695,54.30383
Reeth,0.9849599,0.0140374332,0.00000000000,0.0010026738, -1.9428115,54.38946
Aysgarth,0.9838565,0.0161434978,0.00000000000,0.0000000000, -1.9967434,54.29159
Stanhope,0.9746738,0.0253261704,0.00000000000,0.0000000000, -2.0113020,54.74946
Keswick,0.9794960,0.0192687747,0.00000000000,0.0012351779, -3.1347060,54.60128
Oxenholme,0.9866667,0.0133333333,0.00000000000,0.0000000000, -2.7243328,54.30134
